업종,업소명,주요품목,가격,연락처,주소,평점
이미용업,K-BS헤어뉴스,남성컷,9000원,055-633-3022,"경상남도 거제시 중곡로 9, 105호(고현동, 고려상가)",0.0
한식_일반,이순신충무김밥,충무김밥,5500원,055-643-0161,경상남도 통영시 무전4길 47(북신동),3.7
양식,빠삭돈가스,빠삭까스,4900원,010-9336-3053,경상남도 진주시 촉석로226번길 10,3.9
중식,복성각,짜장면,4000원,055-964-8338,경상남도 함양군 병곡면 함양남서로 1750,5.0
이미용업,효성이용원,컷트,8000원,055-962-8789,경상남도 함양군 유림면 안평길 7-1,0.0
이미용업,쌈지,커트,10000원,055-355-2203,경상남도 밀양시 하송정3길 28,4.7
중식,황제쟁반짜장 (만리향),짜장면,4000원,055-356-8285,경상남도 밀양시 북성로6길 36,별점 없음
목욕업,동궁탕,목욕료,4000원,055-755-0870,경상남도 진주시 모덕로282번길 5-3,0.0
한식_육류,산수골,돼지갈비,8500원,055-741-0791,경상남도 진주시 진주시 북장대로41,5.0
양식,미스터돈가스,돈가스(2장),8500원,055-748-3887,"경상남도 진주시 촉석로190번길 9 , 2층",4.0
이미용업,금강미용실,파마,25000원,055-333-2785,경상남도 김해시 가락로16번길 1,0.0
한식_일반,주가네돼지국밥,돼지국밥,7000원,055-323-3463,경상남도 김해시 분성로517번길 19,0.0
한식_육류,여명가든,녹차양념오리구이,35000원,055-883-5292,경상남도 하동군 악양면 성두길 11-3,4.8
한식_육류,고기박사,생삼겹살(120g),8000원,055-339-0405,경상남도 김해시 구산로19번길 7,4.5
한식_육류,고기예찬,생고기모듬(100g),13000원,055-313-6662,경상남도 김해시 김해시 삼계중앙로 93,4.3
기타양식,Bread Factory빵공,식빵(유기농),5000원,055-325-4026,경상남도 김해시 율하카페길 5-10,별점 없음
한식_일반,두레박,김치찌개,9000원,055-339-7897,경상남도 김해시 김해시 호계로 554,5.0
한식_일반,서연멸치쌈밥,멸치쌈밥,10000원,055-333-7791,경상남도 김해시 김해시 삼계중앙로 81,5.0
중식,내삼반점,자장면,5000원,055-336-9101,경상남도 김해시 삼안로235번길 1,3.0
한식_육류,삼가명품한우,삼겹살(200g),10000원,055-931-5004,경상남도 합천군 삼가면 서부로 39,2.5
한식_일반,연하정,김치찌개,7000원,055-931-5253,경상남도 합천군 쌍책면 성산큰길 19,0.0
한식_일반,수미정식당,소고기전골,10000원,055-931-1613,경상남도 합천군 가야면 가조가야로 2880,5.0
한식_육류,옥산식육식당,돼지국밥,4000원,055-933-0304,경상남도 합천군 합천읍 옥산로 43-9,5.0
한식_일반,맘보식당,추어탕,7000원,055-536-7087,경상남도 창녕군 영산면 유다리길 9-1,5.0
한식_육류,세진숯불갈비,고추장불고기(200f),10000원,055-933-6453,경상남도 합천군 봉산면 서부로 4333,0.0
한식_일반,원조재첩국나루터식당,재첩덮밥,13000원,055-882-1370,경상남도 하동군 고전면  재첩길 286,4.8
한식_육류,착한구이 식육식당,김해뒷고기,9000원,055-882-1485,경상남도 하동군 진교면 강변길 29,4.3
한식_일반,솔마을,된장찌개,6000원,055-587-8383,경상남도 함안군 칠원읍 원서로 16,5.0
한식_한정식,대복식당,한식뷔페,8000원,055-745-3023,경상남도 진주시 진양호로 548번길11,3.0
한식_육류,신원식육식당,삼겹살,10000원,055-942-8028,경상남도 거창군 신원면 신차로 3068,4.8
한식_일반,정가네오가네,추어탕,6000원,055-943-1357,경상남도 거창군 위천면 송계로 355-7,5.0
일식,옥포막썰이회해물,모듬회(소),39000원,055-687-3666,"경상남도 거제시 옥포로6길 13, 1층(옥포동)",2.5
일식,청학횟집,매운탕,15000원,055-632-5017,경상남도 거제시 사등면 성포로3길 12-1,5.0
한식_육류,임진각,소석쇠불고기,17000원,055-543-2121,"경상남도 창원시 진해구 진해대로 970번길 9, 1층~2층(자은동)",3.3
한식_일반,이모손충무김밥,충무김밥,5000원,055-645-9952,경상남도 통영시 광도면 죽림1로 41-23,4.0
한식_일반,토속식당,청국장,7000원,055-933-0126,"경상남도 합천군 대병면 회양관광단지길 36-1, 2층",5.0
한식_일반,복례가마솥국밥,돼지국밥,8000원,055-863-5939,"경상남도 남해군 남해읍 화전로96번가길,15-1",4.4
기타양식,하늬바람,아메리카노,3000원,055-864-7979,"경상남도 남해군 남해읍 화전로 78번길 15, 1층",5.0
한식_육류,쟁반뒷고기,뒷고기(130g),5000원,055-283-2356,"경상남도 창원시 의창구 용지로293번길 28, 124호(사림동, 우영프라자)",0.0
한식_육류,선우돌판구이,삼겹살,5000원,055-262-4311,"경상남도 창원시 의창구 용지로293번길 28, 109호(사림동, 우영프라자)",0.0
한식_일반,진주주물럭,주물럭,8000원,055-267-0550,"경상남도 창원시 성산구 원이대로579번길 6, 지하23호(용호동)",5.0
중식,두현성,짜장면,3000원,055-243-5599,경상남도 창원시 마산합포구 3·15대로 112(중앙동1가),4.2
한식_일반,소원식당,정식,6000원,055-546-7783,경상남도 창원시 진해구 중원서로 79-1(송학동),4.5
한식_일반,송가뼈다구해장국,감자탕(소),23000원,055-546-3135,경상남도 창원시 진해구 중초로 9 (경화동),0.0
이미용업,까망머리방,남성커트,10000원,055-533-0368,경상남도 창녕군 창녕읍 창녕시장길 92,0.0
한식_일반,홍천뚝배기,해장국,7000원,055-533-4730,경상남도 창녕군 창녕읍 창녕대로 21,4.4
한식_일반,나포리충무김밥,충무김밥,5500원,055-643-7333,경상남도 통영시 통영해안로 225-4(서호동),3.2
한식_일반,설천죽집,콩칼국수죽,6000원,055-864-1180,"경상남도 남해군 남해읍 화전로 110, 7동 21-23호",4.2
중식,돈황,자장면,4500원,055-314-1839,경상남도 김해시 김해시 계동로 230,3.8
한식_일반,노자산묵밥집,도토리묵밥,8000원,055-632-3868,경상남도 거제시 동부면 거제중앙로 524,4.4
이미용업,쿠아미용실,커트,8000원,055-637-4416,경상남도 거제시 고현로6길 26-1(고현동),0.0
한식_일반,행운식당,김찌찌개,7000원,055-687-5786,경상남도 거제시 옥포로12길 11-1(옥포동),0.0
한식_일반,서울식당,부대찌개,8000원,055-632-0161,"경상남도 거제시 서문로6길 7, 103호(고현동)",5.0
한식_일반,남영식당,보리밥,6000원,055-637-6400,경상남도 거제시 고현로6길 11(고현동),5.0
한식_일반,무등산식당,된장찌개,8000원,055-688-2722,경상남도 거제시 옥포성안로2길 5(옥포동),4.0
한식_육류,제일식당,제육볶음(180g),9000원,055-933-6054,경상남도 합천군 봉산면 서부로 4332,0.0
중식,아리산반점,짜장면,6000원,055-973-8097,경상남도 산청군 산청읍 친환경로 2655,3.0
한식_일반,거북이식당,정식,8000원,055-585-9221,경상남도 함안군 가야읍 중앙남길 24-29,5.0
한식_면류,착한멸치국수,멸치국수,4000원,055-244-5877,경상남도 창원시 마산합포구 북성로 88(상남동),0.0
이미용업,인생컷헤어샵(컷트5000),커트,8000원,010-3105-6262,경상남도 창원시 마산회원구 양덕북2길 31(양덕동),별점 없음
목욕업,행복한 목욕탕,목욕료(대인),6000원,055-931-1151,경상남도 합천군 합천읍 충효로 51-1,0.0
한식_일반,합천식당,정식,6000원,055-246-3773,"경상남도 창원시 마산합포구 어시장7길 16, 85호(신포동2가)",4.3
한식_일반,빅보이분식,김치찌개,6000원,055-297-9292,경상남도 창원시 마산회원구 봉암북4길 58(봉암동),0.0
이미용업,희미용실,파마,20000원,055-256-2676,경상남도 창원시 마산회원구 구암남6길 2(구암동),0.0
중식,이화원(효동각),짜장면,4000원,055-231-4231,"경상남도 창원시 마산회원구 내서읍 호원로 226, 지하층 105호(현대프라자)",0.0
한식_육류,성안숯불갈비(성안식당),갈비탕,8000원,055-256-6696,경상남도 창원시 마산회원구 합성서5길 18(합성동),0.0
한식_육류,유니온식육식당,삼겹살,8000원,055-281-0120,"경상남도 창원시 성산구 삼정자로 81, 206호(성주동, 유니온주상가)",0.0
한식_기타,삼포복집,지리,8000원,055-281-3535,"경상남도 창원시 성산구 용지로 78, 2층 5호(중앙동,남선상가)",3.0
한식_일반,명동식당,정식,8000원,055-262-8374,경상남도 창원시 성산구 원이대로589번길 12(용호동),5.0
한식_일반,금호관,나물비빔밥+된장찌개,10000원,055-933-3292,경상남도 합천군 가야면 가야산로 1183,5.0
한식_육류,돈먹쇠숯불갈비,삼겹살(200g),10000원,055-933-9669,경상남도 합천군 초계면 초계2길 2,5.0
한식_육류,중앙식육식당,돼지국밥,6000원,055-931-2246,경상남도 합천군 합천읍 충효로 81,4.1
목욕업,덕일탕,목욕료,5000원,055-963-3222,경상남도 함양군 함양읍 한들로 97-1,0.0
이미용업,남정이발관,이발료,10000원,055-933-9999,경상남도 합천군 합천읍  남정길 18,0.0
한식_일반,만복식당,비빔밥,7000원,055-932-4660,경상남도 합천군 삼가면 삼가중앙길 26,0.0
한식_면류,그린식당,해물칼국수,6000원,055-963-1189,경상남도 함양군 함양읍 함양여중길 8,5.0
한식_일반,도야낙지,낙지볶음,7000원,055-963-5513,경상남도 함양군 함양읍 용평길 11-11,0.0
한식_일반,늘봄가든,돼지갈비(180g),10000원,055-963-7722,경상남도 함양군 함양읍 필봉산길 65,2.1
한식_면류,숙이분식,칼국수,5000원,010-3578-3088,경상남도 함양군 함양읍 용평3길 47,0.0
한식_육류,옥호식당,국수,4000원,055-962-3392,경상남도 함양군 함양읍 용평3길 47,5.0
한식_일반,도라지식당,삼계탕,11000원,055-963-8760,경상남도 함양군 학사루길 32-1,5.0
한식_일반,삼일식당,삼겹살 (150g/1인분),10000원,055-963-2820,경상남도 함양군 학사루길 15-8,2.9
한식_육류,연밭식육식당,흑돼지삼겹살(150g/1인분),10000원,055-963-8890,경상남도 함양군 함양읍 학사루 1길1,4.3
한식_일반,만월식당,보리밥,5000원,055-962-5007,경상남도 함양군 함양읍 용평5길 5-1,5.0
한식_일반,태평숯불갈비,찌개류,7000원,055-644-2758,경상남도 통영시 동문로 12(태평동),0.0
중식,법수반점,짜장면,5000원,055-583-0882,경상남도 함안군 가야읍 함안대로 585,5.0
목욕업,한흥목욕탕,목욕비,6000원,055-587-0450,경상남도 함안군 칠원면 구성길 8-18,별점 없음
한식_일반,광천식당,된장찌개,8000원,055-583-2203,경상남도 함안군 함안면 함안대로 85,5.0
한식_일반,사랑채,정식,7000원,055-585-9252,경상남도 함안군 여항면 진함로 943,3.7
한식_일반,아라정식육식당,곰탕,7000원,055-583-5596,경상남도 함안군 가야읍 가야로 60,별점 없음
한식_일반,솔밭가든,육개장,8000원,055-582-3240,경상남도 함안군 법수면 법수로 492,4.8
한식_육류,금성숯불갈비,소고기전골,15000원,055-883-3834,경상남도 하동군 금성면 신도길 124,5.0
한식_육류,하동솔잎돼지영농조합법인,갈비탕,10000원,055-883-9796,경상남도 하동군 횡천면 횡보길 2-6,0.0
한식_육류,하동솔잎한우프라자,쌈불고기,10000원,055-884-1515,경상남도 하동군 고전면 하동읍성로 9,3.6
한식_일반,해성식당,모듬정식,18000원,055-883-6635,경상남도 하동군 하동읍 섬진강대로 1877,3.9
한식_일반,풍성한충무김밥,충무김밥,5500원,055-648-8289,경상남도 통영시 발개로 138(도남동),5.0
목욕업,발리불소사우나,목욕(대인),6000원,055-292-3588,경상남도 창원시 마산회원구 석전동16길 28(석전동),5.0
한식_일반,충무김밥케이블카점,충무김밥,6000원,055-642-7585,"경상남도 통영시 발개로 108,1층(봉평동)",별점 없음
한식_일반,원조충무할매김밥,충무김밥,5500원,055-643-3105,경상남도 통영시 통영해안로 227 (서호동),2.7
한식_일반,본가할매김밥,충무김밥,5500원,055-644-0040,경상남도 통영시 통영해안로 231-2 (서호동),5.0
한식_일반,동피랑김밥,충무김밥,5500원,055-645-8582,경상남도 통영시 통영해안로 217-1(서호동),4.3
한식_육류,고향돼지갈비찜,갈비찜+된장찌개,14000원,055-551-4448,경상남도 창원시 진해구 용원로78번안길 24(용원동),별점 없음
한식_일반,대도식당,추어탕,9000원,055-546-3458,경상남도 창원시 진해구 중원로 67-14(평안동),0.0
한식_기타,월성식당,어탕국수,7000원,055-547-2434,경상남도 창원시 진해구 충장로345번길 17 (경화동),5.0
한식_면류,옛날촌국수집,비빔국수,7000원,055-546-3226,경상남도 창원시 진해구 경화시장로 31 (경화동),0.0
한식_일반,새마을찌게나라,정식,8000원,055-545-1134,"경상남도 창원시 진해구 중원로85번길 13, 103호(화천동, 평화빌라)",4.0
한식_육류,참고을숯불(갈비)식육식당,삼겹살,10000원,055-252-3333,경상남도 창원시 마산회원구 양덕서8길 14(석전동),2.3
한식_면류,동촌(손)칼국수,손칼국수,5500원,055-255-3378,경상남도 창원시 마산회원구 합성남3길 39(합성동),3.7
한식_육류,현대식육식당,삼겹살(200g),10000원,055-753-1551,경상남도 진주시 모덕로 274-1,5.0
한식_일반,경성국밥,국밥,8500원,055-284-8083,경상남도 창원시 성산구 마디미로 43번길 13(상남동),3.5
세탁업,일신세탁,와이셔츠,1500원,055-262-1243,"경상남도 창원시 성산구 삼정자로 81, 213호(성주동, 유니온빌리지주상가)",0.0
한식_일반,낙동추어탕,추어탕,9000원,055-286-5565,"경상남도 창원시 성산구 대정로 35번길 4-1, 1층(가음동, 정진상가)",0.0
한식_기타,구구장어구이식당,장어구이,13000원,055-261-4794,경상남도 창원시 성산구 외동반림로 126번길 57-1(중앙동),5.0
한식_일반,종로돼지국밥,돼지국밥,8000원,055-251-6638,경상남도 창원시 의창구 대산면 진산대로 296,5.0
한식_육류,오리둥지,오리탕(2인분),18000원,055-282-7787,"경상남도 창원시 성산구 용지로 145, 1층4호(용호동)",0.0
중식,번개반점,짜장면,5000원,055-533-8944,경상남도 창녕군 창녕읍 화왕산1로 14,5.0
이미용업,부산미용실,컷트,10000원,055-754-8022,경상남도 진주시 정촌면 강주길18번길 8,0.0
한식_육류,삼가한우소리,한우모듬(130g),21000원,055-744-6692,경상남도 진주시 의병로 59,3.0
이미용업,아름미용실,파마,25000원,055-757-2689,경상남도 진주시 상대로119번길 12-21,0.0
목욕업,세심천탕,목욕,5000원,055-762-7055,경상남도 진주시 모덕로 163번길 5 상대동,0.0
이미용업,란체뷰티,파마,15000원,010-7484-0619,경상남도 양산시 서창로 186(서창동),0.0
한식_일반,토요애한우촌식육식당,갈비탕,12000원,055-574-6400,경상남도 의령군 부림면 대한로 1771,별점 없음
한식_일반,양평해장국,해장국,8000원,055-573-0025,경상남도 의령군 의령읍 충익로 16-5,5.0
한식_일반,울산식당,정식,8000원,055-572-3222,경상남도 의령군 의령읍 의병로20길 26-3,0.0
한식_일반,승희네분식,김밥,2500원,055-574-4134,경상남도 의령군 의령읍 의병로20길 3,0.0
한식_일반,송림가든,물냉면,8000원,055-572-4018,경상남도 의령군 칠곡면 칠곡로 47,5.0
한식_일반,시장아구찜,국수,5000원,055-572-2363,경상남도 의령군 의령읍 의병로20길 7-5,0.0
한식_일반,의령화정소바,온소바,7000원,055-573-4193,경상남도 의령군 의령읍 의병로18길 9-3,3.9
중식,평화원,짜장면,4000원,055-573-2077,경상남도 의령군 의령읍 충익로 20-4,0.0
한식_일반,한영식당,비빔밥,7000원,055-572-2403,경상남도 의령군 의령읍 백산로1길 3-2,0.0
한식_일반,토방분식,비빔밥,6000원,055-573-5656,경상남도 의령군 의령읍 의병로 219-1,0.0
한식_일반,진성보쌈,된장찌개,6000원,055-572-2519,경상남도 의령군 의령읍 의병로21길 25-6,0.0
한식_일반,통큰치킨,후라이드치킨,13000원,055-835-5777,경상남도 사천시 용현면 진삼로 621,0.0
한식_일반,대장금,한정식,9000원,055-383-8488,경상남도 양산시 하북면 월평로 57,3.3
한식_면류,서박사밀면,밀면,6000원,055-367-1194,경상남도 양산시 평산중앙로 8(평산동),4.8
양식,까스방,돈까스,6500원,055-387-6700,경상남도 양산시 양주2길 31-1(중부동),3.0
한식_일반,낙지발이몇개고,낙지볶음,7000원,055-363-1865,경상남도 양산시 신명로 15(평산동),4.0
중식,본가중화요리,자장면,5000원,055-367-3338,경상남도 양산시 삼성5길 5-20(북정동),0.0
한식_육류,고기세상숯불갈비,삼겹살(130g),10000원,055-385-5526,경상남도 양산시 물금읍 목화로 46,5.0
한식_일반,모든분식,청국장,8000원,055-972-6818,경상남도 산청군 산청읍 꽃봉산로91번길 20-14,0.0
한식_일반,정원쌈밥,쌈밥정식,8000원,055-973-6664,경상남도 산청군 산청읍 꽃봉산로91번길 18,4.2
이미용업,킴미용실,파마,20000원,055-835-0328,경상남도 사천시 새동네2길 18(선구동),0.0
이미용업,한주미용실,파마,20000원,055-833-4016,경상남도 사천시 동금4길 32(동금동),0.0
세탁업,명진세탁소,세탁료(신사복 1벌),5000원,055-833-7379,경상남도 사천시 서리길 49 (서동),0.0
한식_일반,가마솥추어탕,추어탕,6000원,055-391-5932,경상남도 밀양시 하남읍 초하로 720,3.5
한식_면류,장터분식,칼국수,4000원,055-852-3619,경상남도 사천시 사천읍 시장1길 16,0.0
한식_면류,사천촌국수,칼국수,5000원,055-854-9494,경상남도 사천시 사천읍 시장1길 16,별점 없음
한식_면류,예지분식,칼국수,5000원,055-854-1054,경상남도 사천시 사천읍 시장1길 16,3.8
한식_면류,시장국수,칼국수,5000원,055-852-0244,경상남도 사천시 사천읍 시장1길 16-8,4.2
한식_면류,제일국수,칼국수,5000원,055-854-8444,경상남도 사천시 사천읍 시장1길 16-8,3.5
한식_일반,다솜이네,돌솥비빔밥,8000원,055-854-3112,경상남도 사천시 사천읍 사천읍성로 7,0.0
이미용업,헤어 ll,커트,6000원,055-353-0776,경상남도 밀양시 해천안길 19,별점 없음
한식_일반,도도국밥,돼지국밥,6500원,055-352-4303,경상남도 밀양시 밀성로 8,1.3
이미용업,리헤어샵,커트,8000원,055-351-3368,경상남도 밀양시 내이4길 9,0.0
한식_일반,동아리,추어탕,6000원,055-355-6266,경상남도 밀양시 노상하3길 27,3.0
한식_일반,서부순두부식당,정식,6000원,055-352-5558,경상남도 밀양시 무안면 사명로 498,5.0
한식_일반,우정장어,장어국정식,5000원,055-673-9229,경상남도 고성군 영오면 오서1길 31,0.0
한식_면류,가야밀면,물밀면,6000원,055-327-2206,경상남도 김해시 삼안로 60번길 1,4.0
이미용업,민아헤어샵,파마(성인),25000원,055-326-3040,경상남도 김해시 호계로 452번길 23-17,0.0
중식,천하통일,자장면,4000원,055-333-3911,경상남도 김해시 삼계중앙로 79,4.9
세탁업,하이크리닝,와이셔츠,1100원,055-328-4045,경상남도 김해시 활천로 15번길 2,0.0
이미용업,다홍머리,컷트(성인),9000원,055-324-1919,경상남도 김해시 금관대로 1297번길 2,0.0
중식,만리장성,자장면,4500원,055-333-8816,경상남도 김해시 활천로255번길 52-1,5.0
이미용업,보이투맨,커트(성인),5000원,055-311-4662,"경상남도 김해시 계동로 12, 대우푸르지오4단지상가 102",별점 없음
목욕업,청수탕,성인,6500원,055-314-7518,경상남도 김해시 장유면 번화1로84번길 24,0.0
중식,짜장119,자장면,4000원,055-313-3232,경상남도 김해시 계동로 157,4.2
중식,하루각,자장면,3500원,055-339-2236,경상남도 김해시 월산로 9,3.0
중식,칭라이 박서방반점,자장면,4500원,055-313-9667,경상남도 김해시 덕정로 140,5.0
한식_일반,가마솥국밥,돼지국밥,6000원,055-632-5363,경상남도 거제시 동부면 동부로 2,5.0
한식_일반,땡초김밥,된장찌개,6000원,055-674-6354,경상남도 고성군 고성읍 남포로 72,4.5
한식_육류,장안숯불갈비,돼지국밥,6000원,055-673-3638,경상남도 고성군 고성읍 성내로112번길 64,0.0
한식_면류,온천장칼국수,칼국수,5000원,055-672-6720,경상남도 고성군 고성읍 성내로135번길 14-5,5.0
목욕업,본사우나,대인,3000원,055-941-1280,경상남도 거창군 가조면 가조가야로 1125,0.0
목욕업,동아탕,대인,3500원,055-942-0065,경상남도 거창군 가조면 지산로 1482,0.0
한식_일반,대구분식,비빔밥,5000원,055-944-4177,경상남도 거창군 거창읍 중앙로 140,0.0
한식_일반,제일분식,칼국수,4000원,055-942-8928,경상남도 거창군 거창읍 중앙로 140,0.0
한식_일반,봉천식당,된장찌개,7000원,055-944-5316,경상남도 거창군 거창읍 강남로 114,2.9
이미용업,맨인그린,커트,7000원,055-633-8533,경상남도 거제시 중곡로3길 12(고현동),5.0
일식,어부횟집,구이정식,9000원,055-635-3688,경상남도 거제시 사등면 가조로4길 6,
