업종,업소명,주요품목,가격,연락처,주소,keyword,평점
한식_일반,두레반,생선구이백반,8000원,063-563-8700,전라북도 고창군 고창읍 남정5길 5,전라북도 고창읍 두레반,0
이미용업,스타미용실,파마,20000원,063-561-2059,전라북도 고창군 고창읍 중앙로 190,전라북도 고창읍 스타미용실,0
한식_일반,남원추어탕,추어탕,8000원,063-561-5554,전라북도 고창군 흥덕면 흥덕시장길 4,전라북도 흥덕면 남원추어탕,0
이미용업,미나라미용실,커트,10000원,063-561-3353,전라북도 고창군 해리면 해리중앙로 92-1,전라북도 해리면 미나라미용실,0
한식_일반,제일식당,백반,6000원,063-562-5425,전라북도 고창군 아산면 녹두로 805,전라북도 아산면 제일식당,0
한식_육류,박가네한우사랑,갈비탕,8000원,063-562-6678,전라북도 고창군 고창읍 중앙로 200,전라북도 고창읍 박가네한우사랑,5
이미용업,머리마을미용실,커트,10000원,063-562-0567,전라북도 고창군 고창읍 중앙로 198,전라북도 고창읍 머리마을미용실,0
이미용업,최윤희머리방,커트,13000원,063-563-3088,전라북도 고창군 고창읍 중앙로 208,전라북도 고창읍 최윤희머리방,0
이미용업,미연미용실,염색(검정),5000원,063-652-5760,전라북도 순창군 동계면 동계로 48,전라북도 동계면 미연미용실,0
한식_일반,모아식당,손수제비+보리밥,8000원,063-653-2619,전라북도 순창군 순창읍 순창11길 18-4,전라북도 순창읍 모아식당,4.8
한식_면류,행운집,잔치국수,5000원,010-4364-1094,전라북도 임실군 임실군 강진면 호국로 14-12 강진시장 내,전라북도 임실군 행운집,3.5
이미용업,머리세상,펌,25000원,063-351-0490,전라북도 장수군 장수읍 장천로 166-3,전라북도 장수읍 머리세상,0
한식_일반,길손식당,김치찌개,7000원,063-642-5007,전라북도 임실군 오수면 오수로 177,전라북도 오수면 길손식당,5
이미용업,아랫이용원,커트,6000원,063-643-6924,전라북도 임실군 신평면 석등슬치로 355,전라북도 신평면 아랫이용원,0
이미용업,별이용원,커트,10000원,063-643-2818,전라북도 임실군 신평면 석등슬치로 360-7,전라북도 신평면 별이용원,0
한식_육류,전원식당,삼겹살 (200g),13000원,063-644-1188,전라북도 임실군 오수면 충효로 2011,전라북도 오수면 전원식당,3
한식_육류,백호,산채비빔밥,8000원,063-351-1121,전라북도 장수군 장계면 백화로 8,전라북도 장계면 백호,0
목욕업,창명사우나,소인,4000원,063-351-1800,전라북도 장수군 장계면 동동천변길 4,전라북도 장계면 창명사우나,0
한식_육류,행복한농부,곰탕,6000원,063-351-9991,전라북도 장수군 장수읍 장천로 159,전라북도 장수읍 행복한농부,4
한식_일반,다미식당,추어탕,7000원,063-351-0950,전라북도 장수군 장수읍 싸리재로 16,전라북도 장수읍 다미식당,5
숙박업,하얏트모텔,2인숙박,50000원,063-351-1501,전라북도 장수군 장계면 장계 천변길 41,전라북도 장계면 하얏트모텔,3.5
이미용업,수연미용실,펌,25000원,063-353-0941,전라북도 장수군 장계면 장무로 207-1,전라북도 장계면 수연미용실,0
이미용업,나드리미용실,펌,25000원,063-351-2954,전라북도 장수군 장계면 한들로 110,전라북도 장계면 나드리미용실,0
한식_일반,주민자치식당,백반,6000원,063-322-2670,전라북도 무주군 부남면 부남로 854,전라북도 부남면 주민자치식당,0
이미용업,은혜이용원,이발,12000원,063-351-5647,전라북도 장수군 장수읍 장천로 190,전라북도 장수읍 은혜이용원,0
한식_일반,부자회관,김치찌개,8000원,063-353-0102,전라북도 장수군 장계면 장무로 241,전라북도 장계면 부자회관,5
한식_일반,전주식당,김치찌개,7000원,063-352-2862,전라북도 장수군 번암면 장수로 484,전라북도 번암면 전주식당,0
한식_육류,청포식당,삼겹살,10000원,063-352-1318,전라북도 장수군 계북면 장무로 965-1,전라북도 계북면 청포식당,2
한식_일반,진풍장,추어탕,6000원,063-352-0068,전라북도 장수군 천천면 춘송길 19,전라북도 천천면 진풍장,0
한식_육류,전원식당,불고기전골,8000원,063-353-5777,전라북도 장수군 번암면 장수로 496,전라북도 번암면 전원식당,5
한식_일반,청기와집,냉면,8000원,063-353-5292,전라북도 장수군 장계면 한들로 181,전라북도 장계면 청기와집,0
한식_육류,청산,부대찌개,8000원,063-351-5520,전라북도 장수군 장수읍 노하1길 2,전라북도 장수읍 청산,5
한식_일반,송천가든,버섯전골,10000원,063-351-2296,전라북도 장수군 장수읍 백장로 2167,전라북도 장수읍 송천가든,5
한식_일반,금호축산식당,된장찌개,6000원,063-324-1599,전라북도 무주군 무주읍 한풍루로 363,전라북도 무주읍 금호축산식당,3.6
한식_일반,반딧불한우촌,돼지목살양념,12000원,063-323-3456,전라북도 무주군 안성면 구량천로 198,전라북도 안성면 반딧불한우촌,5
한식_일반,마실길식당,청국장,7000원,063-324-0136,전라북도 무주군 무주읍 당산길 4,전라북도 무주읍 마실길식당,0
한식_일반,수원곰탕 국수마을포차,한상백반,9000원,063-322-0833,전라북도 무주군 안성면 안성로 282,전라북도 안성면 수원곰탕 국수마을포차,5
한식_일반,할매국수,보리밥,5000원,063-324-8070,전라북도 무주군 무주읍 장터로2,전라북도 무주읍 할매국수,5
한식_일반,왕조식당,된장찌개,7000원,063-324-7733,전라북도 무주군 설천면 무설로 1579,전라북도 설천면 왕조식당,4.1
한식_일반,호야네식당,장날백반,7000원,063-324-6641,전라북도 무주군 무주읍 장터로2,전라북도 무주읍 호야네식당,0
한식_일반,모든이의하우스,콩나물국밥,6000원,063-322-3053,전라북도 무주군 무주읍 주계로8길8-6,전라북도 무주읍 모든이의하우스,2.8
이미용업,벧엘미용실,커트,10000원,063-324-6422,전라북도 무주군 적상면 길왕길 24-3,전라북도 적상면 벧엘미용실,0
이미용업,우정이용원,이발,12000원,063-324-4578,전라북도 무주군 무풍면 현내로 213,전라북도 무풍면 우정이용원,0
한식_일반,장터국밥,장터국밥,8000원,063-324-0574,전라북도 무주군 설천면 삼도봉로11,전라북도 설천면 장터국밥,2.8
한식_일반,남천식당,뚝배기 감자탕,8000원,063-324-4563,"전라북도 무주군 무주읍 한풍루로 288, 1층",전라북도 무주읍 남천식당,4.5
중식,천마루,짜장면,5000원,063-322-0433,전라북도 무주군 무주읍 안성면 장무로 1730,전라북도 무주읍 천마루,3.2
한식_육류,남대천숯불갈비,돼지갈비,11000원,063-324-1005,전라북도 무주군 무주읍 당산강변로 130,전라북도 무주읍 남대천숯불갈비,5
이미용업,장미미용실,염색,25000원,063-291-8833,전라북도 완주군 삼례읍 삼봉로 13-2,전라북도 삼례읍 장미미용실,0
한식_일반,송림식당,삼계탕,12000원,063-322-2189,전라북도 무주군 무주읍 단천로3길 5,전라북도 무주읍 송림식당,0
한식_육류,청운회관,오리로스,7000원,063-322-5252,전라북도 무주군 무주읍 주계로 3길 2-3,전라북도 무주읍 청운회관,0
한식_일반,빵돌이네,잔치국수,4000원,063-432-0481,"전라북도 진안군 진안읍 시장1길 16, 147호",전라북도 진안읍 빵돌이네,0
한식_일반,진안장터,청국장,7000원,063-433-0481,"전라북도 진안군 진안읍 시장1길 16, 152호",전라북도 진안읍 진안장터,0
한식_일반,구구식당,순대국밥,7000원,063-433-5542,"전라북도 진안군 진안읍 시장1길 16, 151호",전라북도 진안읍 구구식당,3
한식_육류,선심갈비,생삼겹살(180g),13000원,063-261-2072,전라북도 완주군 봉동읍 봉동로 137-6,전라북도 봉동읍 선심갈비,3.7
한식_일반,국밥집,콩나물국밥,6000원,063-291-8818,전라북도 완주군 삼례읍 녹색로 91,전라북도 삼례읍 국밥집,5
한식_일반,천등산식당,떡볶이,4000원,063-263-8004,전라북도 완주군 운주면 운주로 9,전라북도 운주면 천등산식당,5
한식_일반,용평식당,동태찌개,9000원,063-263-7402,전라북도 완주군 운주면 운주로 128,전라북도 운주면 용평식당,5
한식_일반,정일품,한방삼계탕,14000원,063-245-5050,전라북도 완주군 용진읍 완주로 175,전라북도 용진읍 정일품,4.5
한식_일반,코아루황태,황태탕,90000원,063-261-4032,전라북도 완주군 봉동읍 둔산3로 22,전라북도 봉동읍 코아루황태,4
한식_면류,민들레국시,비빔국수,5000원,063-544-6685,전라북도 김제시 요촌중길 79,전라북도 요촌중길 민들레국시,0
이미용업,원앙미용실,컷트,6000원,063-291-3187,전라북도 완주군 삼례읍 동학로 41,전라북도 삼례읍 원앙미용실,0
이미용업,마샬미용실,컷트,6000원,063-291-3181,전라북도 완주군 삼례읍 동학로 39,전라북도 삼례읍 마샬미용실,0
한식_일반,전주회관,백반,6000원,063-231-1188,전라북도 완주군 상관면 새원길 40,전라북도 상관면 전주회관,0
한식_일반,전주식당,순두부찌개,8000원,063-263-7114,전라북도 완주군 운주면 장선로 125,전라북도 운주면 전주식당,4.4
한식_육류,유일가든,생삼겹살(170g),13000원,063-262-6161,전라북도 완주군 봉동읍 원둔산5길 19,전라북도 봉동읍 유일가든,4
한식_일반,시골집국수,국수,5000원,063-241-3296,전라북도 완주군 용진읍 완주로 179,전라북도 용진읍 시골집국수,4.4
한식_육류,초포가든,돼지생구이(200g),13000원,063-243-1397,전라북도 완주군 용진읍 구억명덕로 19,전라북도 용진읍 초포가든,3.7
중식,불타는짜장,자장면,6000원,063-262-3025,전라북도 완주군 봉동읍 봉동로 428,전라북도 봉동읍 불타는짜장,2
한식_일반,할머니국수,국수(소),5000원,063-261-2312,전라북도 완주군 봉동읍 동서로 138-1,전라북도 봉동읍 할머니국수,3.5
한식_일반,옛날국수,물국수,3000원,063-221-7304,전라북도 완주군 구이면 상하학길 94,전라북도 구이면 옛날국수,4.5
한식_일반,아지트분식,황태국밥,8000원,063-261-8103,전라북도 완주군 고산면 읍내1길 9,전라북도 고산면 아지트분식,5
한식_일반,연지순대,순대국밥,6000원,063-536-8587,전라북도 정읍시 연지시장3길 48-1,전라북도 연지시장3길 연지순대,4
한식_면류,무지개팥죽,동지팥죽,8000원,063-546-8084,전라북도 김제시 남북로 214(요촌동),전라북도 남북로 무지개팥죽,2.7
이미용업,임 미용실,커트,10000원,063-547-5816,전라북도 김제시 황산면 용마로 76,전라북도 황산면 임 미용실,0
이미용업,초원이발관,이발,14000원,063-542-8960,전라북도 김제시 동서12길 39,전라북도 동서12길 초원이발관,0
이미용업,선화미용실,파마,30000원,063-543-1118,전라북도 김제시 서낭당길 117,전라북도 서낭당길 선화미용실,0
한식_면류,예촌,비빔밥,7000원,063-546-5586,전라북도 김제시 금구면 금구로 43-1,전라북도 금구면 예촌,4
한식_일반,명천슈퍼식당,백반,7000원,063-542-8486,전라북도 김제시 공덕면 청공로 680-1,전라북도 공덕면 명천슈퍼식당,3.1
한식_육류,향우정,육회비빔밥,9000원,063-631-3215,전라북도 남원시 도화동길 11,전라북도 도화동길 향우정,3.8
한식_일반,두부마을,순두부백반,9000원,063-626-8854,전라북도 남원시 양림길 28-7(어현동),전라북도 양림길 두부마을,3.5
한식_면류,공설새식당,보리밥,6000원,063-632-7866,전라북도 남원시 의총로 51,전라북도 의총로 공설새식당,0
한식_일반,선비고을,백반정식,9000원,063-633-8932,전라북도 남원시 양림길 68(어현동),전라북도 양림길 선비고을,4.7
중식,춘향루,짜장면,3000원,063-635-2968,전라북도 남원시 동문로 19-3(죽항동),전라북도 동문로 춘향루,4.1
한식_일반,풍성한숯불갈비,냉면,7000원,063-535-2373,전라북도 정읍시 초산3길 3,전라북도 초산3길 풍성한숯불갈비,3.1
한식_일반,부엉이식당,시래기국밥,6000원,063-536-2267,전라북도 정읍시 상동중앙로 3-1,전라북도 상동중앙로 부엉이식당,별점 없음
이미용업,썬헤어뱅크,커트,8000원,063-533-5075,전라북도 정읍시 상동중앙로 42,전라북도 상동중앙로 썬헤어뱅크,1
중식,비룡,짜장면,6000원,063-535-6003,전라북도 정읍시 관통로 21,전라북도 관통로 비룡,4.5
한식_육류,갈비마을,삼겹살(200g),8000원,063-535-5225,전라북도 정읍시 수성택지5길 48-9,전라북도 수성택지5길 갈비마을,별점 없음
이미용업,남산이발관,커트,7000원,063-532-2923,전라북도 정읍시 초산로 5,전라북도 초산로 남산이발관,3
이미용업,아름다울 미용실,커트,10000원,063-534-0185,전라북도 정읍시 벚꽃로 378,전라북도 벚꽃로 아름다울 미용실,0
한식_일반,한솥밥뚝배기,동태찌개,6000원,063-536-3415,전라북도 정읍시 중앙로 2,전라북도 중앙로 한솥밥뚝배기,별점 없음
한식_일반,코끼리밥상,김치찌개,6000원,063-533-5288,전라북도 정읍시 중앙로 4,전라북도 중앙로 코끼리밥상,별점 없음
한식_일반,샘골순대국밥,시래기국밥,6000원,010-3816-7663,전라북도 정읍시 태평7길 41,전라북도 태평7길 샘골순대국밥,별점 없음
한식_일반,금화식당,시래기국밥,6000원,063-535-5926,전라북도 정읍시 태평7길 42,전라북도 태평7길 금화식당,0
한식_일반,목련회관,한식뷔페,8000원,063-536-1719,전라북도 정읍시 충정로 526,전라북도 충정로 목련회관,0
중식,황룡반점,짜장,4000원,063-851-1916,전라북도 익산시 인북로9길 14-4,전라북도 인북로9길 황룡반점,5
한식_일반,오죽헌가든,백반,7000원,063-531-0692,전라북도 정읍시 동학로 24,전라북도 동학로 오죽헌가든,별점 없음
한식_일반,영천칡냉면갈비,냉면,5000원,063-534-7725,전라북도 정읍시 수성택지5길 48-3,전라북도 수성택지5길 영천칡냉면갈비,4
중식,청원,자장면,5000원,063-538-6001,전라북도 정읍시 샘골로 76,전라북도 샘골로 청원,2.5
중식,만다린,짜장면,5500원,063-535-5710,전라북도 정읍시 정읍남로 1393,전라북도 정읍남로 만다린,2
이미용업,크로바미용실,커트,5000원,063-533-6757,전라북도 정읍시 우암로 48,전라북도 우암로 크로바미용실,0
이미용업,수경미용실,커트(학생),4000원,063-857-5171,전라북도 익산시 무왕로12길 6,전라북도 무왕로12길 수경미용실,0
한식_일반,김가네순두부생선탕,아귀탕,8000원,063-858-1710,전라북도 익산시 동서로19길 37,전라북도 동서로19길 김가네순두부생선탕,0
한식_일반,완산옥,한식뷔페,7500원,063-841-8098,전라북도 익산시 서동로11길 6,전라북도 서동로11길 완산옥,5
한식_일반,원식당,동태찌개,6000원,063-857-8109,전라북도 익산시 인북로 7길 12,전라북도 인북로 원식당,0
이미용업,해영미용실,커트(학생),7000원,063-857-0669,전라북도 익산시 고봉로 190-4,전라북도 고봉로 해영미용실,0
세탁업,드라이데이,양복세탁,6000원,063-833-6443,전라북도 익산시 고봉로 34길 5-4,전라북도 고봉로 드라이데이,0
이미용업,형제이용원,조발,10000원,063-462-1439,전라북도 군산시 동메2길 32-1,전라북도 동메2길 형제이용원,0
한식_일반,진미식당,선지국밥,6000원,063-856-4422,전라북도 익산시 황등면 황등로 158,전라북도 황등면 진미식당,2.7
한식_육류,다향양푼갈비,양푼갈비(240g),10000원,063-842-6666,전라북도 익산시 선화로 262,전라북도 선화로 다향양푼갈비,0
목욕업,그린목욕탕,성인,7000원,063-831-1224,전라북도 익산시 무왕로 22길 17,전라북도 무왕로 그린목욕탕,0
한식_일반,대명옥,복탕,8000원,063-452-6655,전라북도 군산시 번영로 17,전라북도 번영로 대명옥,5
한식_일반,명산칼국수,바지락칼국수,5000원,063-468-1470,전라북도 군산시 오룡로 57-2,전라북도 오룡로 명산칼국수,5
한식_일반,토속해장국,청국장,7000원,063-452-5388,전라북도 군산시 신촌2길 8-2,전라북도 신촌2길 토속해장국,5
한식_일반,선현대솥뚜겅갈비,냉면,6000원,063-465-9906,전라북도 군산시 서수송길 17,전라북도 서수송길 선현대솥뚜겅갈비,별점 없음
한식_일반,제주도횟집,복탕,8000원,063-467-9548,전라북도 군산시 동메1길 9-2,전라북도 동메1길 제주도횟집,3.3
기타서비스업,두꺼비탕,성인,6000원,063-442-8985,전라북도 군산시 동팔마길31,전라북도 동팔마길31 두꺼비탕,별점 없음
한식_일반,일출옥,아욱국,6000원,063-443-5524,전라북도 군산시 구영6길 22-3,전라북도 구영6길 일출옥,4
목욕업,장수대중탕,성인,6000원,063-468-9077,전라북도 군산시 문화1길 36,전라북도 문화1길 장수대중탕,5
중식,1500짜장집,짜장면,4000원,063-287-1500,전라북도 전주시 완산구 거마산2길 8,전라북도 완산구 1500짜장집,5
이미용업,어여미,커트(학생),6000원,063-464-7997,전라북도 군산시 축동안길 51,전라북도 축동안길 어여미,3.7
중식,아서원,자장면,3500원,063-445-0901,전라북도 군산시 경암5길 63,전라북도 경암5길 아서원,4.8
한식_일반,시래청(도청 본점),시래기국밥,9000원,063-227-0304,전라북도 전주시 완산구 홍산3길 9,전라북도 완산구 시래청(도청 본점),2.1
한식_일반,서신정,고등어구이,10000원,063-277-3455,전라북도 전주시 완산구 감나무4길 26,전라북도 완산구 서신정,4
한식_일반,신뱅이,야채비빔밥,8000원,063-282-3030,전라북도 전주시 완산구 경기전길 153-9,전라북도 완산구 신뱅이,3.1
한식_일반,섬진강백반,김치찌개,7000원,063-226-6809,전라북도 전주시 완산구 꽃밭정로 13,전라북도 완산구 섬진강백반,4.8
이미용업,마당재미용실,파마(성인),20000원,063-283-8169,전라북도 전주시 완산구 마당재4길 16,전라북도 완산구 마당재미용실,0
한식_일반,동래분식,칼국수,6000원,063-288-4607,전라북도 전주시 완산구 풍남문2길 39,전라북도 완산구 동래분식,3.6
중식,한들각중화요리,짜장면,4500원,063-232-0317,전라북도 전주시 완산구 안행로 112,전라북도 완산구 한들각중화요리,5
한식_육류,전원갈비,우렁쌈밥,7000원,063-242-8560,전라북도 전주시 완산구 서신천변로 57,전라북도 완산구 전원갈비,5
한식_면류,세은이네집,국수,6000원,063-283-3376,전라북도 전주시 완산구 풍남문2길 42-3,전라북도 완산구 세은이네집,별점 없음
한식_일반,이래면옥,갈비탕,10000원,063-288-6644,전라북도 전주시 완산구 동문길 103,전라북도 완산구 이래면옥,3.6
한식_일반,만남의집,김치찌개,7000원,063-287-5589,전라북도 전주시 완산구 서학로 28-1,전라북도 완산구 만남의집,0
이미용업,명보헤어,파마,20000원,063-282-1643,전라북도 전주시 완산구 팔달로 101-26,전라북도 완산구 명보헤어,별점 없음
한식_면류,맛자랑 팥고향집,손칼국수,6000원,063-231-0993,전라북도 전주시 완산구 서학로 32-4,전라북도 완산구 맛자랑 팥고향집,4.4
한식_일반,청라회관,돌솥비빔밥,8000원,063-286-3044,전라북도 전주시 완산구 노송여울2길 10,전라북도 완산구 청라회관,0
한식_일반,만나별미,돈가스,7000원,063-224-9529,전라북도 전주시 완산구 거마평로 122,전라북도 완산구 만나별미,3.1
중식,중본이쟁반짜장,짜장면,5000원,063-271-2223,전라북도 전주시 완산구 공북로 71,전라북도 완산구 중본이쟁반짜장,4
세탁업,제일크리너스샵,양복(1벌),9000원,063-211-2177,전라북도 전주시 덕진구 쪽구름로 37,전라북도 덕진구 제일크리너스샵,0
