업종,업소명,주요품목,가격,연락처,주소,keyword,평점
이미용업,장미용실,커트,10000원,061-654-7642,전라남도 여수시 여서2로 54,전라남도 여서2로 장미용실,0
이미용업,개성미용실,커트,10000원,061-684-7114,전라남도 여수시 율촌면 당머리길3-1,전라남도 율촌면 개성미용실,0
한식_일반,물망초식당,삼계탕,15000원,061-662-5233,전라남도 여수시 충무로 54-7,전라남도 충무로 물망초식당,5
한식_육류,구)한재마차갈비,삼겹살(200g),13000원,061-651-3222,전라남도 여수시 문수3길 6-1,전라남도 문수3길 구)한재마차갈비,별점 없음
한식_일반,여궁식당,백반,7000원,061-685-2177,전라남도 여수시 무선로 183,전라남도 무선로 여궁식당,5
한식_일반,화물식당,서대회,12000원,061-666-3459,전라남도 여수시 수정6길 6,전라남도 수정6길 화물식당,4.1
한식_일반,솔밭식당,백반,7000원,061-532-1323,전라남도 해남군 마산면 추당길 3,전라남도 마산면 솔밭식당,5
이미용업,박민혜뷰티락,커트,7000원,061-375-2173,전라남도 화순군 화순읍 대리길 17,전라남도 화순읍 박민혜뷰티락,0
한식_일반,여울식당,곰탕,9000원,061-543-5807,전라남도 진도군 임회면 석교길 36,전라남도 임회면 여울식당,0
한식_일반,참좋은식당,김치찌개,8000원,061-353-1577,전라남도 영광군 영광읍 천년로 44길 31-1,전라남도 영광읍 참좋은식당,0
이미용업,착한미용실,커트,11000원,061-356-3533,전라남도 영광군 법성면 진굴비길 31,전라남도 법성면 착한미용실,0
한식_일반,대박이네식당,백반,9000원,061-356-8283,전라남도 영광군 법성면 굴비로 80,전라남도 법성면 대박이네식당,4.1
한식_일반,황토방국밥,모듬국밥,9000원,061-381-7159,전라남도 담양군 창평면 사동길 14-7,전라남도 창평면 황토방국밥,3.8
기타서비스업,오란다,아메리카노,3000원,061-383-3048,전라남도 담양군 창평면 의병로 213,전라남도 창평면 오란다,5
숙박업,대솔뫼한옥,2인기준(평일기준),70000원,061-382-8804,전라남도 담양군 금성면 정각길 8-3,전라남도 금성면 대솔뫼한옥,5
양식,자연과사람들,수제돈가스,7000원,061-533-9656,전라남도 해남군 화원면 영호길 68,전라남도 화원면 자연과사람들,4.8
숙박업,자연과사람들,황토방 평일6평,30000원,061-533-9656,전라남도 해남군 화원면 영호길 68,전라남도 화원면 자연과사람들,4.8
한식_기타,물레방아기사식당,한식뷔폐,7000원,061-535-1119,전라남도 해남군 마산면 명량로 2876,전라남도 마산면 물레방아기사식당,5
한식_일반,대호돼지국밥,돼지국밥,8000원,061-792-8028,전라남도 광양시 영수길 63(광영동),전라남도 영수길 대호돼지국밥,3.9
한식_육류,땅끝 제주가든,흙돼지오겹살(150g),15000원,061-532-7901,전라남도 해남군 송지면 땅끝해안로 1719,전라남도 송지면 땅끝 제주가든,2
한식_육류,부추 오리식당,돼지국밥,7000원,061-537-0202,전라남도 해남군 해남읍 평동길12-2,전라남도 해남읍 부추 오리식당,0
세탁업,금당대주세탁소,양복드라이,7000원,061-722-7567,전라남도 순천시 지봉로 485(대주상가 206호),전라남도 지봉로 금당대주세탁소,별점 없음
한식_일반,웃장가마솥국밥,돼지국밥,8000원,061-753-1583,전라남도 순천시 북문길 40(동외동),전라남도 북문길 웃장가마솥국밥,4.4
이미용업,하나둘미용실,일반커트,5000원,010-4662-5782,전라남도 목포시 수강로 6,전라남도 수강로 하나둘미용실,0
중식,삼국지,자장면,6000원,061-284-8775,전라남도 목포시 하당남부로 108,전라남도 하당남부로 삼국지,5
한식_면류,유달손칼국수,콩국수,8000원,010-8424-0595,"전라남도 목포시 상동로 63, 상가 101호",전라남도 상동로 유달손칼국수,0
한식_분식,홍가네만두분식,칼국수,7000원,061-242-6705,전라남도 목포시 삼일로 12,전라남도 삼일로 홍가네만두분식,5
이미용업,가위연가미용실,커트,12000원,061-792-9887,전라남도 광양시 사동로 24(중동),전라남도 사동로 가위연가미용실,0
한식_육류,92(구이),대패삼겹살,6000원,061-793-9229,전라남도 광양시 눈소5길 31-6,전라남도 눈소5길 92(구이),별점 없음
이미용업,미짱헤어,커트,12000원,061-762-9869,전라남도 광양시 광양읍 용강로 28(1층),전라남도 광양읍 미짱헤어,1
한식_면류,미가칼국수,해물칼국수,7000원,061-641-7666,전라남도 여수시 박람회길 23-10,전라남도 박람회길 미가칼국수,4.1
중식,명궁,짜장면,5000원,061-795-0011,전라남도 광양시 길호2길 32(중동),전라남도 길호2길 명궁,5
이미용업,헤어샵 지윤,커트,10000원,061-762-1640,전라남도 광양시 광양읍 서평로 15,전라남도 광양읍 헤어샵 지윤,0
한식_일반,이순신갈비탕,이순신갈비탕,11000원,061-666-6664,전라남도 여수시 중앙로 67,전라남도 중앙로 이순신갈비탕,4
한식_일반,석천식당,불고기게장백반,12000원,061-643-5051,"전라남도 여수시 봉산남1길 24-1, 1층",전라남도 봉산남1길 석천식당,4.7
한식_일반,소반,백반,7000원,061-653-1002,전라남도 여수시 진남체육관길 27,전라남도 진남체육관길 소반,5
양식,돈뗄,수제돈가스,9000원,061-652-2760,"전라남도 여수시 양지1길 30, 1층",전라남도 양지1길 돈뗄,4.7
한식_일반,보물섬,전복죽,12000원,061-921-8635,"전라남도 여수시 하멜로49, 1층","전라남도 하멜로49, 보물섬",4
이미용업,모던미용실,커트,10000원,061-643-2736,전라남도 여수시 국동남5길 8-5,전라남도 국동남5길 모던미용실,0
한식_일반,장수식당,게장백반,12000원,061-665-0177,전라남도 여수시 오동도로 10,전라남도 오동도로 장수식당,3.2
한식_일반,맛으로 여는 행복,묵은지김치찌개,8000원,061-692-9192,전라남도 여수시 시청서4길 30-8(학동),전라남도 시청서4길 맛으로 여는 행복,3.5
한식_일반,가든회관,백반,8000원,061-681-5940,전라남도 여수시 시청동1길7,전라남도 시청동1길7 가든회관,5
일식,국일관횟집,각종활어(자연산),150000원,061-471-9192,전라남도 영암군 영암읍 열무정로 29,전라남도 영암읍 국일관횟집,0
한식_일반,만두콩이,백반,7000원,061-682-3336,전라남도 여수시 쌍봉로 55,전라남도 쌍봉로 만두콩이,5
한식_면류,구봉국수,잔치국수,5000원,061-641-0389,전라남도 여수시 좌수영로 18-4,전라남도 좌수영로 구봉국수,5
한식_육류,우촌,소갈비살(미국산1kg),69000원,061-337-9290,전라남도 나주시 나주로 83-9,전라남도 나주로 우촌,4
한식_일반,시골통돼지볶음삼겹살,통돼지김치찌개,8000원,061-335-5576,전라남도 나주시 쌍산2길 50,전라남도 쌍산2길 시골통돼지볶음삼겹살,4.4
한식_일반,진미국밥,콩나물국밥,6000원,061-334-9988,전라남도 나주시 황동2길 4-15,전라남도 황동2길 진미국밥,4.1
한식_육류,석기네한우명가,소고기국밥,9000원,061-335-7892,전라남도 나주시 풍물시장2길 1(이창동),전라남도 풍물시장2길 석기네한우명가,3.7
한식_일반,오리정가,오리샤브(점심특선),8000원,061-335-3613,전라남도 나주시 남고문로 129,전라남도 남고문로 오리정가,0
한식_일반,포두청남식당,소머리국밥,10000원,061-832-5970,전라남도 고흥군 포두면 우주로 583,전라남도 포두면 포두청남식당,0
한식_육류,삼미식당,오리불고기,50000원,061-835-3982,전라남도 고흥군 고흥읍 두원로 109-58,전라남도 고흥읍 삼미식당,4.5
한식_육류,조선옥숯불갈비,된장찌개,8000원,061-792-8558,전라남도 광양시 광영로 22(광영동),전라남도 광영로 조선옥숯불갈비,2.5
한식_일반,금강산식당,육개장,10000원,061-434-8833,전라남도 강진군 강진읍 영랑로4길 21,전라남도 강진읍 금강산식당,4.3
한식_일반,시골집,김치찌개,9000원,061-282-9930,전라남도 무안군 삼향읍 오룡3길 11,전라남도 삼향읍 시골집,4.7
한식_일반,고흥식당,보신탕,17000원,061-464-5795,전라남도 영암군 삼호읍 아산길 32,전라남도 삼호읍 고흥식당,5
한식_일반,만나식당,백반,6000원,061-862-0577,전라남도 장흥군 장흥읍 칠거리예양로 46-11,전라남도 장흥읍 만나식당,0
이미용업,핑크헤어샵,커트,5000원,061-332-2747,전라남도 나주시 영산로 5430,전라남도 영산로 핑크헤어샵,5
이미용업,성북헤어갤러리,커트(노인),5000원,061-332-9553,전라남도 나주시 대호길 10 (성북동),전라남도 대호길 성북헤어갤러리,0
한식_일반,소문난식당,백반,8000원,061-336-2001,전라남도 나주시 노안면 노안로 531 (학산리),전라남도 노안면 소문난식당,0
한식_일반,문암가든,청국장찌개,9000원,061-335-7679,전라남도 나주시 다시면 영산로 4844 (가운리),전라남도 다시면 문암가든,4
한식_일반,공원식당,오늘의메뉴,8000원,061-473-3020,전라남도 영암군 영암읍 군청로 2-18,전라남도 영암읍 공원식당,0
한식_육류,믿음한우식육식당,김치찌개,9000원,061-464-1787,전라남도 영암군 삼호읍 대불주거로 64,전라남도 삼호읍 믿음한우식육식당,5
한식_일반,영빈관,비빔밥,12000원,061-473-2143,전라남도 영암군 영암읍 웃시암길 8,전라남도 영암읍 영빈관,2
한식_일반,삼호추어탕,추어탕,10000원,061-462-2425,전라남도 영암군 삼호읍 대불주거로 60,전라남도 삼호읍 삼호추어탕,0
한식_일반,임성국밥,한우소고기국밥,10000원,061-282-5255,전라남도 무안군 삼향읍 삼향로 128-10,전라남도 삼향읍 임성국밥,5
한식_일반,그집,보리밥,8000원,061-394-5340,전라남도 장성군 북이면 백양로 178,전라남도 북이면 그집,0
한식_일반,목사골오리탕,뚝배기오리탕,8000원,061-336-5295,전라남도 나주시 청동길 14 B4호,전라남도 청동길 목사골오리탕,0
한식_일반,연화식당,백반,9000원,061-333-9333,전라남도 나주시 남평읍 남평2로 45-52,전라남도 남평읍 연화식당,1
한식_일반,선희네식당,김치찌개,9000원,061-275-6386,전라남도 신안군 지도읍 해제지도로 1297,전라남도 지도읍 선희네식당,5
중식,샨샤,짜장면,6000원,061-271-1867,전라남도 신안군 암태면 장단고길 17-2,전라남도 암태면 샨샤,3.8
중식,삼거리반점,짜장면,5500원,061-271-7674,전라남도 신안군 압해읍 복룡로 2-1,전라남도 압해읍 삼거리반점,1
한식_일반,꽃피는무화가,전복해초돌솥밥,12000원,061-271-5552,전라남도 신안군 압해읍 압해로 393-2,전라남도 압해읍 꽃피는무화가,4
한식_육류,미연식당,모듬삼겹살(600g),26000원,061-271-0563,전라남도 신안군 압해읍 월포안길 15-2,전라남도 압해읍 미연식당,3.1
이미용업,장은경헤어필,커트,13000원,061-543-1010,전라남도 진도군 고군면 오일시2길 107-18,전라남도 고군면 장은경헤어필,0
한식_육류,구이팔구,삼겹살,12000원,061-554-9289,전라남도 완도군 완도읍 개포로 114번길 23-12,전라남도 완도읍 구이팔구,0
한식_일반,빙그레국밥,순대국밥,8000원,061-553-4533,전라남도 완도군 완도읍 개포로 7,전라남도 완도읍 빙그레국밥,3.7
한식_찌개류,명동순대국밥,순대국밥,8000원,061-552-2748,전라남도 완도군 완도읍 해변공원로 91번길 9,전라남도 완도읍 명동순대국밥,5
한식_일반,나주곰탕,곰탕,9000원,061-464-8859,전라남도 영암군 삼호읍 대불로 400,전라남도 삼호읍 나주곰탕,4.1
세탁업,상무세탁소,상·하드라이(양복),6000원,061-394-6903,"전라남도 장성군 삼계면 능성로 548, 상무대쇼핑타운 2층",전라남도 삼계면 상무세탁소,0
한식_일반,백마회관,김치찌개,8000원,061-322-4477,전라남도 함평군 함평읍 영수길191,전라남도 함평읍 백마회관,0
한식_일반,청진동국밥,콩나물국밥,7000원,061-324-3131,전라남도 함평군 함평읍 남일길 38-1,전라남도 함평읍 청진동국밥,2.3
한식_일반,뽀또식당,순두부찌개,7000원,061-323-8182,전라남도 함평군 함평읍 서부길 53-32,전라남도 함평읍 뽀또식당,5
한식_일반,맛고을,김치찌개,9000원,061-324-3494,전라남도 함평군 함평읍 교광길 6,전라남도 함평읍 맛고을,5
중식,소라식당,짜장면,5000원,061-322-2881,전라남도 함평군 함평읍 중앙길 77,전라남도 함평읍 소라식당,4.5
한식_일반,해월축산회관,육회비빔밥,9000원,061-323-3708,전라남도 함평군 해보면 해삼로 367,전라남도 해보면 해월축산회관,3.3
한식_일반,남악참숯갈비,왕갈비탕,13000원,061-282-3395,전라남도 무안군 삼향읍 남악5로 52번길 29-13,전라남도 삼향읍 남악참숯갈비,2.5
한식_일반,콩주발전주콩나물국밥,전주콩나물국밥,7000원,061-281-6747,전라남도 무안군 삼향읍 남악3로 79,전라남도 삼향읍 콩주발전주콩나물국밥,0
한식_일반,해뜰짱분식,야채김밥,2500원,061-454-5627,전라남도 무안군 무안읍 동문안길 56-4,전라남도 무안읍 해뜰짱분식,0
이미용업,강헤어필,컷트(성인),15000원,061-473-0470,전라남도 영암군 영암읍 중앙로 42,전라남도 영암읍 강헤어필,별점 없음
한식_육류,우성식당,삼겹살,13000원,061-434-4389,전라남도 강진군 강진읍 남문길 2,전라남도 강진읍 우성식당,5
한식_육류,종원식육식당,김치찌개,8000원,061-462-0017,전라남도 영암군 삼호읍 세가레2길 26-17,전라남도 삼호읍 종원식육식당,3.7
한식_육류,오대감,한우사골곰탕,8000원,061-536-2700,전라남도 해남군 해남읍 영빈로 49,전라남도 해남읍 오대감,3.6
중식,중국관,자장면,4000원,061-533-1215,전라남도 해남군 북평면 달량진길 29,전라남도 북평면 중국관,3.5
한식_육류,한우마당,육회비빔밥,8000원,061-533-7667,전라남도 해남군 해남읍 천변2길 35,전라남도 해남읍 한우마당,5
한식_일반,반갑다친구야,가마솥영양밥,10000원,061-536-1531,전라남도 해남군 해남읍 천변2길 53,전라남도 해남읍 반갑다친구야,2.7
한식_일반,금성스넥,팥칼국수,6000원,061-536-4586,전라남도 해남군 해남읍 읍내길 25,전라남도 해남읍 금성스넥,0
이미용업,모아미용실,남자성인커트,13000원,061-432-4561,전라남도 강진군 강진읍 영랑로 4길 14-1,전라남도 강진읍 모아미용실,0
이미용업,무궁화이발관,남자이발,10000원,061-434-4491,전라남도 강진군 강진읍 보은로 3길 53,전라남도 강진읍 무궁화이발관,0
한식_일반,청자골,한식뷔페(성인기준),9000원,061-433-7403,전라남도 강진군 강진읍 해강로 974,전라남도 강진읍 청자골,별점 없음
한식_일반,예촌,곰탕,9000원,061-432-9005,전라남도 강진군 성전면 월남1길 2,전라남도 성전면 예촌,4.5
한식_육류,거목촌식당,애호박국,8000원,061-434-2106,전라남도 강진군 강진읍 서성안길 4,전라남도 강진읍 거목촌식당,5
한식_일반,옹구삼겹살,백반,7000원,061-374-7784,전라남도 화순군 화순읍 노대길 57,전라남도 화순읍 옹구삼겹살,0
한식_일반,행복한식사,김치찌개,8000원,061-864-7828,전라남도 장흥군 장흥읍 동교3길 24,전라남도 장흥읍 행복한식사,4
한식_일반,한라국밥,선지국밥,8000원,061-862-7870,전라남도 장흥군 장흥읍 토요시장 3길 5,전라남도 장흥읍 한라국밥,0
한식_일반,연지보리밥,보리밥,6000원,061-863-8635,전라남도 장흥군 장흥읍 토요시장3길 15,전라남도 장흥읍 연지보리밥,4.8
한식_일반,세양회전문점,알탕,6000원,061-864-8222,전라남도 장흥군 장흥읍 건산로 40,전라남도 장흥읍 세양회전문점,1
세탁업,하얀세탁소,상의,4000원,061-373-6302,전라남도 화순군 능주면 석고길 15,전라남도 능주면 하얀세탁소,0
한식_일반,추어탕한그릇,추어탕,9000원,061-371-5959,전라남도 화순군 화순읍 대교로 37,전라남도 화순읍 추어탕한그릇,4.3
한식_일반,봉순이팥죽,잔치국수,6000원,061-375-8735,전라남도 화순군 화순읍 칠충로 132,전라남도 화순읍 봉순이팥죽,3.4
한식_일반,현대찜갈비,생태탕,8000원,061-371-8295,전라남도 화순군 화순읍 만연로 99,전라남도 화순읍 현대찜갈비,5
한식_일반,솥뚜껑삼겹살,백반,7000원,061-373-9595,전라남도 화순군 화순읍 만연로 122-1,전라남도 화순읍 솥뚜껑삼겹살,5
이미용업,성하미용실,커트,5000원,061-374-6067,전라남도 화순군 화순읍 광덕로 167,전라남도 화순읍 성하미용실,0
한식_일반,은혜스넥,다슬기수제비,8000원,061-374-0055,전라남도 화순군 화순읍 광덕로 165,전라남도 화순읍 은혜스넥,0
목욕업,로얄목욕탕,목욕료,6000원,061-834-5435,전라남도 고흥군 고흥읍 터미널길 33-1,전라남도 고흥읍 로얄목욕탕,별점 없음
목욕업,그린목욕탕,목욕(성인),6000원,061-374-6678,전라남도 화순군 화순읍 만연로 11,전라남도 화순읍 그린목욕탕,0
한식_일반,아라서분식,팥죽,6000원,061-374-4003,전라남도 화순군 화순읍 노대길 30,전라남도 화순읍 아라서분식,4.5
한식_일반,중흥식당,삼겹살,14000원,061-852-6018,전라남도 보성군 웅치면 일림로 1000,전라남도 웅치면 중흥식당,4.8
한식_일반,연미정,백반,8000원,061-858-1772,전라남도 보성군 조성면 조성로 121,전라남도 조성면 연미정,5
중식,호남반점,자장면,6000원,061-857-2161,전라남도 보성군 벌교읍 시장2길 5-1,전라남도 벌교읍 호남반점,0
한식_일반,고려회관,소불고기,10000원,061-857-8888,전라남도 보성군 벌교읍 채동선로 294,전라남도 벌교읍 고려회관,4
한식_일반,신화식당,삼겹살,13000원,061-852-2712,전라남도 보성군 보성읍 새싹길 8,전라남도 보성읍 신화식당,4.2
한식_일반,놀부식당,백반,8000원,061-853-3016,전라남도 보성군 보성읍 동산길 12-10,전라남도 보성읍 놀부식당,0
목욕업,백림그린사우나,목욕료,7000원,061-834-3388,전라남도 고흥군 고흥읍 홍교길 27,전라남도 고흥읍 백림그린사우나,0
목욕업,유자사우나,목욕료,7000원,061-832-2226,전라남도 고흥군 고흥읍 여산당촌길 43,전라남도 고흥읍 유자사우나,0
목욕업,고흥목욕탕,목욕료,7000원,061-835-2333,전라남도 고흥군 고흥읍 봉황길 9,전라남도 고흥읍 고흥목욕탕,0
한식_일반,장성금생초국밥,콩나물국밥,7000원,061-763-3875,전라남도 광양시 광양읍 인덕로 971,전라남도 광양읍 장성금생초국밥,4.1
한식_육류,일조갈비,돼지갈비,14000원,061-832-5406,전라남도 고흥군 포두면 우주로 601,전라남도 포두면 일조갈비,4
한식_일반,청해식당,삼겹살,13000원,061-842-3917,전라남도 고흥군 도양읍 번영1길 3,전라남도 도양읍 청해식당,1
한식_일반,세정식당,삼겹살,10000원,061-842-0852,전라남도 고흥군 도양읍 녹동남촌1길 10,전라남도 도양읍 세정식당,0
한식_육류,고흥한우직판장,불고기버섯전골,12000원,061-832-9131,전라남도 고흥군 고흥읍 고흥로 1892-67,전라남도 고흥읍 고흥한우직판장,2.7
한식_육류,광양숯불갈비,냉면,7000원,061-782-1004,전라남도 구례군 구례읍 서시천로 76-7,전라남도 구례읍 광양숯불갈비,0
한식_일반,별천지가든,게장백반,15000원,061-362-8746,전라남도 곡성군 오곡면 섬진강로 1266,전라남도 오곡면 별천지가든,4.2
한식_육류,우리회관,삼겹살,14000원,061-363-8321,전라남도 곡성군 곡성읍 중앙로 118,전라남도 곡성읍 우리회관,3.7
한식_육류,석곡돼지한마리,석쇠구이,14000원,061-362-3077,전라남도 곡성군 석곡면 석곡2길 13,전라남도 석곡면 석곡돼지한마리,3
한식_일반,대통죽순순대,모듬국밥,8000원,061-381-8545,전라남도 담양군 담양읍 중앙로 84,전라남도 담양읍 대통죽순순대,3
한식_일반,금호음식점,김치찌개,7000원,061-799-3336,전라남도 광양시 희망길 12-14(금호동),전라남도 희망길 금호음식점,5
한식_일반,영진식당,백반,8000원,061-793-8118,전라남도 광양시 신광길 13(광영동),전라남도 신광길 영진식당,4.2
한식_일반,돈가스클릭,김치찌개,8000원,061-761-8880,전라남도 광양시 광양읍 덕산4길 44,전라남도 광양읍 돈가스클릭,5
한식_일반,멍게네,백반,8000원,061-763-5718,전라남도 광양시 광양읍 남문길 88,전라남도 광양읍 멍게네,0
세탁업,모아모아빨래방,정장한벌,5000원,061-794-7333,전라남도 광양시 사동로 7,전라남도 사동로 모아모아빨래방,0
한식_일반,예촌식당,백반,10000원,061-794-4737,전라남도 광양시 남산1길 27(광영동),전라남도 남산1길 예촌식당,2
한식_육류,이모네아구찜,삼겹살,10000원,061-794-5582,전라남도 광양시 영수길 148(광영동),전라남도 영수길 이모네아구찜,3
한식_일반,삼거리식당,장어탕,8000원,061-792-6505,전라남도 광양시 하포길 68-1(황길동),전라남도 하포길 삼거리식당,5
한식_육류,판문점,돼지갈비,12000원,061-791-3322,전라남도 광양시 중마청룡길 6-4(중동),전라남도 중마청룡길 판문점,0
중식,시장중화요리,짜장면,5000원,061-791-6989,전라남도 광양시 중마중앙로 88(중동),전라남도 중마중앙로 시장중화요리,0
한식_일반,장수국밥,머리국밥,8000원,061-794-1222,전라남도 광양시 중마용소5길 4-1(중동),전라남도 중마용소5길 장수국밥,5
중식,한국반점,짜장면,5000원,061-761-9999,전라남도 광양시 광양읍 은장도길 24,전라남도 광양읍 한국반점,5
중식,청해루,짜장면,6000원,061-762-5088,전라남도 광양시 광양읍 인덕로 1105,전라남도 광양읍 청해루,4.2
한식_일반,왕창국밥,머리국밥,8000원,061-762-4870,전라남도 광양시 광양읍 희양현로 30,전라남도 광양읍 왕창국밥,4.3
한식_육류,정일식당,김치찌개,8000원,061-751-1217,전라남도 순천시 순천대2길 10-14,전라남도 순천대2길 정일식당,3
한식_일반,한남식당,백반,8000원,061-334-3720,전라남도 나주시 영산포로 263-1,전라남도 영산포로 한남식당,4.1
한식_일반,송광사길상식당,산채비빔밥,10000원,061-755-2173,전라남도 순천시 송광면 송광사안길 123,전라남도 송광면 송광사길상식당,2.9
한식_일반,송광사 식당,산채비빔밥,10000원,061-755-2213,전라남도 순천시 송광면 송광사안길 123,전라남도 송광면 송광사 식당,3
한식_일반,소소산식,산채비빔밥,10000원,061-755-2305,전라남도 순천시 송광면 송광사안길 125,전라남도 송광면 소소산식,3.2
한식_일반,관광식당,산채비빔밥,10000원,061-755-2130,전라남도 순천시 송광면 송광사안길 127,전라남도 송광면 관광식당,5
한식_기타,고향집,팥죽,6000원,010-7171-7384,전라남도 순천시 장평로 60(풍덕동),전라남도 장평로 고향집,0
한식_기타,옛날팥죽,팥죽,6000원,010-5622-4578,전라남도 순천시 장평로 60(풍덕동),전라남도 장평로 옛날팥죽,5
한식_기타,진화팥죽,팥죽,6000원,010-3617-0933,전라남도 순천시 장평로 60(풍덕동),전라남도 장평로 진화팥죽,0
한식_일반,소가네 추어탕,추어탕,7000원,061-741-2418,전라남도 순천시 팔마로 65(풍덕동),전라남도 팔마로 소가네 추어탕,5
중식,시장통짜장,짜장,4000원,061-741-7982,전라남도 순천시 장평로 60(풍덕동),전라남도 장평로 시장통짜장,4.9
한식_육류,진양회수산,백반정식,9000원,061-753-5566,전라남도 순천시 북문길 40(동외동),전라남도 북문길 진양회수산,5
한식_육류,괴목국밥,돼지국밥,8000원,061-753-4124,전라남도 순천시 북문길 40,전라남도 북문길 괴목국밥,3.3
이미용업,봉문이용원,"컷, 염색 (어른)",10000원,061-723-0326,전라남도 순천시 장자보3길 46(연향동),전라남도 장자보3길 봉문이용원,5
한식_육류,살찐식당,돼지국밥,8000원,061-752-1332,전라남도 순천시 북문길 40,전라남도 북문길 살찐식당,0
한식_육류,제일식당,돼지국밥,8000원,061-753-4655,전라남도 순천시 북문길 40,전라남도 북문길 제일식당,3.4
한식_육류,한우식당,돼지국밥,8000원,061-753-7878,전라남도 순천시 북문길 40,전라남도 북문길 한우식당,4.6
한식_육류,순복식당,돼지국밥,8000원,061-752-0345,전라남도 순천시 북문길 40,전라남도 북문길 순복식당,4.2
한식_육류,신화식당,돼지국밥,8000원,061-752-7027,전라남도 순천시 북문길 40,전라남도 북문길 신화식당,5
한식_육류,성수국밥,돼지국밥,8000원,061-752-5258,전라남도 순천시 북문길 40,전라남도 북문길 성수국밥,3.8
한식_육류,쌍암식당,돼지국밥,8000원,061-752-3386,전라남도 순천시 북문길 40,전라남도 북문길 쌍암식당,3.8
한식_육류,순흥식당,돼지국밥,8000원,061-752-9506,전라남도 순천시 북문길 40 (동외동),전라남도 북문길 순흥식당,5
한식_육류,황전식당,돼지국밥,8000원,061-752-3637,전라남도 순천시 북문길 40,전라남도 북문길 황전식당,4.5
한식_육류,일오삼 우리식당,돼지국밥,8000원,061-752-4742,전라남도 순천시 북문길 40,전라남도 북문길 일오삼 우리식당,0
한식_일반,아꾸회관,아귀찜(소),22000원,061-652-9243,전라남도 여수시 여문문화2길 13,전라남도 여문문화2길 아꾸회관,0
한식_육류,세광식당,돼지국밥,8000원,061-752-4895,전라남도 순천시 북문길 40,전라남도 북문길 세광식당,5
한식_육류,또와줘국밥,돼지국밥,8000원,061-752-6895,전라남도 순천시 북문길 40,전라남도 북문길 또와줘국밥,0
한식_육류,향촌식당,돼지국밥,8000원,061-752-2522,전라남도 순천시 북문길 40,전라남도 북문길 향촌식당,3.2
기타양식,교동커피집,아메리카노,3500원,061-662-7022,전라남도 여수시 진남상가길 17-1,전라남도 진남상가길 교동커피집,5
이미용업,새로나이용원,커트+세발,8000원,010-5622-5150,전라남도 여수시 여서1로 32,전라남도 여서1로 새로나이용원,5
이미용업,문수이용원,컷트,12000원,061-654-2750,전라남도 여수시 문수북6길 3,전라남도 문수북6길 문수이용원,0
이미용업,뉴미인,커트,10000원,061-642-7885,전라남도 여수시 구봉산길 11-2(국동),전라남도 구봉산길 뉴미인,별점 없음
이미용업,상하미용실,컷트,8000원,061-651-6897,전라남도 여수시 문수북11길 1,전라남도 문수북11길 상하미용실,0
이미용업,원경미용실,커트(성인여성),7000원,061-663-5435,전라남도 여수시 덕충2길 68-12,전라남도 덕충2길 원경미용실,별점 없음
양식,보스톤,돈가스,10000원,061-664-4832,전라남도 여수시 진남상가길 39-4,전라남도 진남상가길 보스톤,4.5
한식_일반,모범식당,게장백반,11000원,061-664-7770,전라남도 여수시 교동남1길 5-13,전라남도 교동남1길 모범식당,1.8
한식_일반,대수식당,백반,6000원,061-681-2292,전라남도 여수시 성산6길 32,전라남도 성산6길 대수식당,0
중식,청해루,자장면,6000원,061-691-6644,전라남도 여수시 장성1길 28,전라남도 장성1길 청해루,4
양식,돈까스천국,돈까스,9000원,061-662-0239,전라남도 여수시 통제영3길 14,전라남도 통제영3길 돈까스천국,3.3
한식_면류,맛자랑죽집,새알팥죽,7000원,061-686-0481,전라남도 여수시 학동2길 7,전라남도 학동2길 맛자랑죽집,5
한식_면류,소문난손칼국수,칼국수,5000원,061-641-3186,전라남도 여수시 서교2길 6,전라남도 서교2길 소문난손칼국수,5
한식_일반,두레,백반,6000원,061-684-1808,전라남도 여수시 학동 2길 7,전라남도 학동 두레,0
한식_일반,해태식당,백반,6000원,061-683-4491,전라남도 여수시 학동 2길 7,전라남도 학동 해태식당,4
한식_일반,돈사랑,백반,8000원,061-663-0866,전라남도 여수시 중앙로 93-2(중앙동),전라남도 중앙로 돈사랑,0
한식_일반,엑스포식당,백반,7000원,061-683-4178,전라남도 여수시 여수산단로 238,전라남도 여수산단로 엑스포식당,0
한식_일반,진남체육공원식당,백반,7000원,061-653-7074,전라남도 여수시 진남체육관길 29,전라남도 진남체육관길 진남체육공원식당,4.7
한식_일반,신삼복식당,백반,7000원,061-653-2877,전라남도 여수시 오림1길 19,전라남도 오림1길 신삼복식당,3
한식_일반,손맛짱,백반,5000원,061-685-1880,전라남도 여수시 신기남4길 10,전라남도 신기남4길 손맛짱,0
한식_일반,연산순대국밥,국밥,7000원,061-285-4012,전라남도 목포시 후광대로105번안길 21(옥암동),전라남도 후광대로105번안길 연산순대국밥,3.3
한식_일반,소호식당,갈치조림,10000원,061-681-2679,전라남도 여수시 시청동2길 15(학동),전라남도 시청동2길 소호식당,0
한식_일반,음식천국,백반,8000원,061-664-6180,전라남도 여수시 충무로 54-9,전라남도 충무로 음식천국,0
한식_일반,하얀집낙지전문점,산낙지전골,37000원,061-683-3257,전라남도 여수시 장성1길 19,전라남도 장성1길 하얀집낙지전문점,4.5
