업종,업소명,주요품목,가격,연락처,주소,keyword,평점
한식_기타,카페달싸,녹차,2000원,02-2677-8522,서울특별시 영등포구 당산로33길 9,서울특별시 영등포구 카페달싸,4.3
한식_일반,장원식당,김치찌개,7000원,02-548-7577,서울특별시 강남구 강남대로152길 67,서울특별시 강남구 장원식당,4.0
한식_분식,행운동 한식 분식,김밥,2500원,02-883-8852,서울특별시 관악구 행운1길 48,서울특별시 관악구 행운동 한식 분식,4.0
한식_일반,홍가네김치독,김치찌개,7000원,02-565-9832,서울특별시 강남구 도곡로7길 7  B01층,서울특별시 강남구 홍가네김치독,4.6
한식_일반,빨강우산 부대찌개,부대찌개,8000원,02-558-1033,서울특별시 강남구 테헤란로 313 성지하이츠 B107호,서울특별시 강남구 빨강우산 부대찌개,5.0
한식_육류,돈가네,숯불생삼겹살(200g),15000원,02-2226-1807,서울특별시 강남구 일원로9길 58,서울특별시 강남구 돈가네,4.7
한식_일반,향원,반계탕,8000원,010-4242-7718,서울특별시 강남구 역삼로4길 16 성우스타우스 104호,서울특별시 강남구 향원,3.5
한식_일반,왕두꺼비 부대찌개,부대찌개,8000원,02-2188-1233,서울특별시 강남구 서울시 강남구 역삼로4길 16 성우스타우스 103호,서울특별시 강남구 왕두꺼비 부대찌개,4.7
한식_면류,나눔국수국수,야채김밥,3000원,0507-1480-9394,서울특별시 관악구 쑥고개로 133,서울특별시 관악구 나눔국수국수,3.4
한식_일반,모두와돈까스,돈까스,6000원,02-389-3855,서울특별시 은평구 은평로197-1(녹번동),서울특별시 은평구 모두와돈까스,5.0
한식_일반,효우동,우동,5500원,02-353-1700,서울특별시 은평구 은평로202(응암동),서울특별시 은평구 효우동,3.3
기타양식,카페드림,아메리카노,2500원,02-6953-1555,서울특별시 은평구 은평로145(응암동),서울특별시 은평구 카페드림,4.6
한식_일반,인생돈카츠,등심돈카츠 도시락,6900원,02-352-3920,서울특별시 은평구 통일로65길 12-10(대조동),서울특별시 은평구 인생돈카츠,4.2
양식,허수아비,수제로스까스,7500원,02-887-1187,서울특별시 관악구 호암로26길 72,서울특별시 관악구 허수아비,3.9
한식_육류,우리동네고기집,삼겹살,10800원,02-871-9938,서울특별시 관악구 인헌6길 24,서울특별시 관악구 우리동네고기집,3.8
한식_분식,코알라김밥,일반김밥,3000원,02-867-9978,서울특별시 관악구 남부순환로143길 29,서울특별시 관악구 코알라김밥,5.0
일식,초밥사랑정스,초밥10p,9000원,0507-1448-3880,서울특별시 관악구 조원로16길 27,서울특별시 관악구 초밥사랑정스,4.5
한식_일반,청년밥상문간 낙성대점,김치찌개,3000원,0507-1333-6031,서울특별시 관악구 남부순환로244길 26 지하1층,서울특별시 관악구 청년밥상문간 낙성대점,5.0
기타서비스업,챔프골프연습장,월 이용료,100000원,02-874-0287,서울특별시 관악구 남부순환로 1932 지하1층,서울특별시 관악구 챔프골프연습장,5.0
한식_면류,착한생칼국수,칼국수,5000원,번호없음,서울특별시 관악구 관천로 49,서울특별시 관악구 착한생칼국수,1.6
이미용업,착한 미용실 원.투.쓰리,커트(남자),6000원,02-424-2565,서울특별시 관악구 남부순환로 1620,서울특별시 관악구 착한 미용실 원.투.쓰리,별점 없음
중식,짜장면집,짜장면,4500원,070-8210-3345,서울특별시 관악구 신원로 16,서울특별시 관악구 짜장면집,4.0
기타양식,종베이커리,아메리카노,2000원,02-868-0887,서울특별시 관악구 난우길 39,서울특별시 관악구 종베이커리,5.0
기타양식,정직한명품한우,탕수육,12000원,0507-1417-9934,서울특별시 관악구 인헌6길 24,서울특별시 관악구 정직한명품한우,3.7
한식_면류,임가네칼국수,바지락칼국수,7000원,02-882-2626,서울특별시 관악구 관악로 237,서울특별시 관악구 임가네칼국수,5.0
한식_일반,이레삼계탕,녹두삼계탕,13000원,02-877-8833,서울특별시 관악구 봉천로 609 2층,서울특별시 관악구 이레삼계탕,4.3
한식_분식,미림분식,즉석떡볶이,4500원,02-888-8567,서울특별시 관악구 호암로 553,서울특별시 관악구 미림분식,4.1
중식,우동이랑짜장이랑,짜장면,4000원,번호없음,서울특별시 관악구 양녕로 19,서울특별시 관악구 우동이랑짜장이랑,4.5
기타양식,오제커피,아메리카노,1500원,0507-1332-9435,서울특별시 관악구 신림로21길 39,서울특별시 관악구 오제커피,별점 없음
기타양식,오삼숙이,삼겹살숙주김치,8500원,0507-1415-5332,서울특별시 관악구 대학길 57,서울특별시 관악구 오삼숙이,4.1
한식_일반,예소담,부대찌개,8000원,02-882-9050,서울특별시 관악구 호암로24길 56,서울특별시 관악구 예소담,3.5
한식_면류,영희네국수집,멸치국수,5000원,02-883-8182,서울특별시 관악구 장군봉2길 18,서울특별시 관악구 영희네국수집,4.8
기타양식,씬챠호,양지차돌국수,7500원,02-874-8745,서울특별시 관악구 대학길 52,서울특별시 관악구 씬챠호,별점 없음
이미용업,수미용실,커트(학생),5000원,번호없음,서울특별시 관악구 남부순환로 1534,서울특별시 관악구 수미용실,0.0
중식,선짜장,짜장면,4000원,070-411-14097,서울특별시 관악구 신림로 130,서울특별시 관악구 선짜장,4.4
이미용업,삼성미용실,커트,10000원,02-882-0009,서울특별시 관악구 보라매로 62,서울특별시 관악구 삼성미용실,0.0
한식_일반,백가집,김치찌개,5500원,02-885-5486,서울특별시 관악구 호암로24길 11,서울특별시 관악구 백가집,4.5
한식_일반,배할머니네 파절이 삼겹살,김치찌개,5500원,02-876-5477,서울특별시 관악구 봉천로 594-1,서울특별시 관악구 배할머니네 파절이 삼겹살,3.8
기타양식,폼폼커피베이비,아메리카노,2000원,010-9159-1930,서울특별시 도봉구 도봉로164길8(도봉동),서울특별시 도봉구 폼폼커피베이비,별점 없음
이미용업,머리깍자,커트,7000원,010-2320-2498,서울특별시 관악구 쑥고개로 82 1층,서울특별시 관악구 머리깍자,4.2
양식,맛있구마피자,콤비네이션피자M,12900원,02-878-6312,서울특별시 관악구 봉천로 612,서울특별시 관악구 맛있구마피자,4.7
중식,동화반점,짜장면(매장),4500원,02-874-0611,서울특별시 관악구 관악로 268,서울특별시 관악구 동화반점,2.4
중식,대가왕돈카츠,왕돈까스,8000원,0507-1481-1201,서울특별시 관악구 호암로22길 69,서울특별시 관악구 대가왕돈카츠,4.4
양식,다부찌,부대찌개,8000원,02-879-1309,서울특별시 관악구 호암로24길 43,서울특별시 관악구 다부찌,4.1
한식_일반,늘콩 서울대점,전주비빔밥,6500원,02-876-1121,서울특별시 관악구 관악로 199,서울특별시 관악구 늘콩 서울대점,별점 없음
양식,이태리네모면,까르보나라,7500원,02-877-4367,서울특별시 관악구 관악구 남부순환로 1869-6 1층,서울특별시 관악구 이태리네모면,0.0
양식,난곡덮밥과김밥,김밥,3000원,번호없음,서울특별시 관악구 난곡로35길 3,서울특별시 관악구 난곡덮밥과김밥,0.0
한식_면류,국수가땡긴다,잔치국수,6000원,0507-1359-5513,서울특별시 관악구 은천로 117 1층,서울특별시 관악구 국수가땡긴다,별점 없음
한식_분식,거북이분식,김밥,2000원,02-868-0887,서울특별시 관악구 난곡로 87,서울특별시 관악구 거북이분식,5.0
목욕업,공단사우나,성인 목욕료,7000원,번호없음,서울특별시 관악구 시흥대로 578-3 지하3층,서울특별시 관악구 공단사우나,2.3
한식_분식,충정로김밥,충정로김밥,2500원,02-313-1006,"서울특별시 중구 서소문로6길 34 ,1층108호(중림동,성요셉아파트상가)",서울특별시 중구 충정로김밥,3.5
한식_일반,북부식당,소고기우거지국밥,7000원,010-5250-6947,서울특별시 도봉구 도봉로152가길102(도봉동),서울특별시 도봉구 북부식당,0.0
중식,향원,짬뽕,4000원,010-2390-9834,"서울특별시 도봉구 덕릉로59길62,101호(창동)",서울특별시 도봉구 향원,4.4
이미용업,이레헤어,커트,12000원,010-9165-1118,서울특별시 도봉구 덕릉로59길60(창동),서울특별시 도봉구 이레헤어,0.0
이미용업,소나무 미용실,여성펌,30000원,02-994-7526,서울특별시 도봉구 도당로19길55 (방학동),서울특별시 도봉구 소나무 미용실,0.0
한식_찌개류,다온,비빔밥,8000원,010-3011-7116,서울특별시 도봉구 도당로13길34-21 (방학동),서울특별시 도봉구 다온,4.0
이미용업,착한 이발소,커트,5000원,010-3109-6372,서울특별시 금천구 독산로40길 37,서울특별시 금천구 착한 이발소,별점 없음
한식_일반,이조식당,콩나물비빔밥,6000원,02-365-5993,"서울특별시 중구 청파로103길 33,1층(중림동)",서울특별시 중구 이조식당,4.7
기타서비스업,프레이 pray,아메리카노 hot,2000원,010-5217-7375,"서울특별시 중구 다산로36길 25,1층(신당동)",서울특별시 중구 프레이 pray,0.0
한식_일반,풍년식당,가정식 백반,7000원,02-2272-0870,서울특별시 중구 퇴계로36가길 47(필동2가),서울특별시 중구 풍년식당,0.0
한식_기타,신빙고,아메리카노,2300원,02-2235-8819,"서울특별시 중구 동호로12길 93,1층(다산동)",서울특별시 중구 신빙고,5.0
한식_일반,거목식당,청국장,6000원,02-2263-0010,서울특별시 중구 을지로36길 18(을지로5가),서울특별시 중구 거목식당,0.0
이미용업,블루컷트,커트,6000원,02-999-6922,"서울특별시 도봉구 해등로255, 101동131호(쌍문동,에벤에셀아파트상가)",서울특별시 도봉구 블루컷트,0.0
한식_분식,푸드카페,야채김밥,2500원,02-2233-5666,서울특별시 중구 충무로2길 23(충무로4가),서울특별시 중구 푸드카페,0.0
이미용업,노랑머리앤,커트,10000원,02-2697-6146,"서울특별시 강서구 까치산로 135 , 1층",서울특별시 강서구 노랑머리앤,0.0
이미용업,윤선영헤어샵,커트,14000원,02-454-9928,서울특별시 광진구 영화사로 21-1,서울특별시 광진구 윤선영헤어샵,0.0
이미용업,효자동이발소,이용료(커트),7000원,010-8255-3388,서울특별시 중랑구 용마산로 394,서울특별시 중랑구 효자동이발소,별점 없음
이미용업,버들미용실,파마,20000원,010-4944-1453,서울특별시 도봉구 도봉구 도당로 13길49 (방학동),서울특별시 도봉구 버들미용실,0.0
기타양식,카페매일이기념일,커피,1500원,010-9013-7962,"서울특별시 도봉구 우이천로24길69,1층 좌측(쌍문동)",서울특별시 도봉구 카페매일이기념일,4.1
이미용업,행운이발관,이용료(커트),7000원,010-3298-7693,서울특별시 노원구 화랑로449 2층1호(공릉동),서울특별시 노원구 행운이발관,0.0
한식_일반,여자만아구찜,아구찜(소),23000원,02-941-1989,서울특별시 노원구 석계로18길 10-8(1층),서울특별시 노원구 여자만아구찜,4.0
한식_육류,돈장군,삼겹살,7500원,02-941-8276,"서울특별시 노원구 광운로 69, 1층",서울특별시 노원구 돈장군,5.0
기타서비스업,춘천12,아메리카노,2500원,010-3533-3024,"서울특별시 금천구 디지털로12길 19, 1층(가산동)",서울특별시 금천구 춘천12,0.0
이미용업,박연헤어,커트,8000원,02-900-0838,"서울특별시 도봉구 마들로 573(창동,창동2차현대아파트상가)",서울특별시 도봉구 박연헤어,5.0
이미용업,영주머리방,커트,12000원,02-458-7233,서울특별시 광진구 긴고랑로36길 35,서울특별시 광진구 영주머리방,0.0
한식_일반,우이목장,갈비탕,12000원,02-904-3070,서울특별시 도봉구 우이천로298(쌍문동),서울특별시 도봉구 우이목장,4.7
기타서비스업,뽀빠이포토스튜디오 원,사진촬영료,8000원,02-955-3795,서울특별시 도봉구 도당로13길50(방학동),서울특별시 도봉구 뽀빠이포토스튜디오 원,별점 없음
이미용업,자기연출,파마,25000원,02-991-6085,서울특별시 도봉구 삼양로154길33(쌍문동),서울특별시 도봉구 자기연출,0.0
이미용업,헤어아이디,미용료(파마),35000원,02-452-0981,서울특별시 광진구 능동로48길 75,서울특별시 광진구 헤어아이디,0.0
이미용업,헤어라인,커트,7000원,-,서울특별시 광진구 광나루로30나길 6-1,서울특별시 광진구 헤어라인,1.0
세탁업,한양세탁소,세탁료(양복1벌),7000원,02-452-3769,서울특별시 광진구 뚝섬로46길 34,서울특별시 광진구 한양세탁소,3.0
이미용업,정은정헤어샵,커트,10000원,-,서울특별시 광진구 자양로28길 10,서울특별시 광진구 정은정헤어샵,5.0
이미용업,자이헤어,미용료(커트),15000원,02-457-9151,서울특별시 광진구 광나루로52길 44-1,서울특별시 광진구 자이헤어,4.0
한식_일반,착한부대찌개,착한부대찌개,6000원,02-902-0191,"서울특별시 도봉구 도봉로109길46,2층좌측(쌍문동)",서울특별시 도봉구 착한부대찌개,5.0
기타양식,옥돌바베큐,치킨,15000원,02-3409-5577,서울특별시 광진구 군자로 138,서울특별시 광진구 옥돌바베큐,5.0
한식_일반,오목대,삼계탕,13000원,02-433-6692,서울특별시 광진구 동일로80길 23,서울특별시 광진구 오목대,0.0
이미용업,모범이용원,커트,8000원,없음,"서울특별시 영등포구 영등포로47길 5, 1층",서울특별시 영등포구 모범이용원,0.0
이미용업,양컷퍼드업헤어샵,커트,12000원,02-454-4447,서울특별시 광진구 뚝섬로 622-1,서울특별시 광진구 양컷퍼드업헤어샵,0.0
중식,석기시대짜장마을,자장면,4000원,02-467-7123,서울특별시 광진구 군자로 111,서울특별시 광진구 석기시대짜장마을,4.4
이미용업,서승미헤어,커트,8000원,02-456-0773,서울특별시 광진구 용마산로24길 6,서울특별시 광진구 서승미헤어,0.0
한식_육류,서가네쌈밥,삼겹살,12000원,02-432-3937,서울특별시 광진구 면목로17길 40,서울특별시 광진구 서가네쌈밥,0.0
기타양식,보리엔치킨,치킨,14000원,010-9132-2755,서울특별시 광진구 군자로 175,서울특별시 광진구 보리엔치킨,0.0
이미용업,미도미용실,커트,12000원,02-458-0916,서울특별시 광진구 긴고랑로 149,서울특별시 광진구 미도미용실,0.0
한식_일반,무병장수한방삼계탕,삼계탕,13000원,02-444-9988,서울특별시 광진구 자양번영로 65,서울특별시 광진구 무병장수한방삼계탕,3.6
기타양식,달디빈,커피,2500원,010-2667-0817,서울특별시 광진구 능동로39길 11 1층,서울특별시 광진구 달디빈,4.8
기타양식,고은별,커피,3000원,010-2592-8786,서울특별시 광진구 자양로 177,서울특별시 광진구 고은별,4.4
한식_면류,인사동칼국수,칼국수,6500원,02-737-1151,서울특별시 종로구 인사동5길 25,서울특별시 종로구 인사동칼국수,5.0
이미용업,신동아이발,커트,6000원,02-2631-4632,"서울특별시 영등포구 영등포로12길 8, 상가지층3호",서울특별시 영등포구 신동아이발,별점 없음
이미용업,홍헤어샵,커트,7000원,010-3173-4149,서울특별시 중랑구 상봉중앙로6길 17,서울특별시 중랑구 홍헤어샵,5.0
이미용업,현미용실,커트,12000원,010-3256-7287,서울특별시 종로구 지봉로17길 12,서울특별시 종로구 현미용실,0.0
한식_일반,민정이네,점심백반,6000원,02-312-1420,서울특별시 중구 만리재로 37길 21(만리동1가),서울특별시 중구 민정이네,5.0
기타서비스업,SBS사진실-studio환히,사진촬영료,10000원,02-495-1440,서울특별시 중랑구 동일로109길 28-16,서울특별시 중랑구 SBS사진실-studio환히,별점 없음
한식_일반,잠원정육도시락,김치찌개,8000원,02-535-0310,서울특별시 서초구 잠원로4길 33-2,서울특별시 서초구 잠원정육도시락,별점 없음
한식_기타,플로우,아메리카노,3500원,070-7779-5577,서울특별시 서초구 신반포로43길 45,서울특별시 서초구 플로우,4.3
한식_일반,소앤돼지,한우된장전골,8000원,010-9166-7263,서울특별시 서초구 강남대로95길 55,서울특별시 서초구 소앤돼지,별점 없음
한식_일반,행복밥상,웰빙비빔밥,7000원,02-536-8825,서울특별시 서초구 마방로10길 18-15,서울특별시 서초구 행복밥상,4.9
한식_일반,억불산,오징어제육,9000원,02-587-0335,"서울특별시 서초구 남부순환로347길 64, 1층",서울특별시 서초구 억불산,4.0
기타양식,돈스라,등심돈까스,9000원,02-521-4465,서울특별시 서초구 강남대로39길 15-10,서울특별시 서초구 돈스라,3.6
한식_일반,미소마을,백반,9000원,02-584-9199,"서울특별시 서초구 강남대로41길 18, 2층",서울특별시 서초구 미소마을,5.0
한식_일반,은순이네 반찬가게,장조림,12000원,02-501-5060,"서울특별시 서초구 서초중앙로24길 43, 지114호",서울특별시 서초구 은순이네 반찬가게,0.0
한식_일반,명물식당,백반,6000원,02-2212-4039,서울특별시 동대문구 답십리로51길 8-4 (답십리동),서울특별시 동대문구 명물식당,0.0
한식_찌개류,한밀청년밥상,김치찌개,3000원,0507-1388-3409,서울특별시 중랑구 동일로140길 15,서울특별시 중랑구 한밀청년밥상,4.0
한식_일반,병규네부대찌개,부대찌개,8000원,02-2060-9095,서울특별시 구로구 오류로8길 87,서울특별시 구로구 병규네부대찌개,3.6
한식_일반,코끼리식당,김치찌개,6000원,02-486-1822,서울특별시 강동구 천호대로176길33,서울특별시 강동구 코끼리식당,3.0
이미용업,미성이용원,성인커트,6000원,02-3142-3396,"서울특별시 서대문구 명지대3길 48, 지하층 102호",서울특별시 서대문구 미성이용원,0.0
한식_육류,미스터갈매기,갈매기살(400g),18000원,02-391-0776,서울특별시 서대문구 세검정로1길 126,서울특별시 서대문구 미스터갈매기,4.9
이미용업,진헤어샵,남성커트,10000원,02-305-7767,서울특별시 서대문구 거북골로16길 5,서울특별시 서대문구 진헤어샵,5.0
한식_일반,비니거니 치킨호프,허브 후라이드,13000원,02-2690-8779,서울특별시 양천구 중앙로46길 20-1,서울특별시 양천구 비니거니 치킨호프,5.0
이미용업,스마일헤어광장,커트,10000원,02-2691-4168,서울특별시 양천구 중앙로46길 31,서울특별시 양천구 스마일헤어광장,0.0
한식_일반,경동식당,선지해장국,8000원,02-965-0621,"서울특별시 동대문구 고산자로36길 3, 지하1층 (제기동)",서울특별시 동대문구 경동식당,4.2
한식_면류,영칼국수,칼국수,6000원,02-2213-0994,서울특별시 동대문구 답십리로51길 10 (답십리동),서울특별시 동대문구 영칼국수,별점 없음
한식_면류,도토리군 버섯양,등심칼국수,8000원,02-2212-2468,서울특별시 동대문구 전농로 222 (전농동),서울특별시 동대문구 도토리군 버섯양,3.9
한식_일반,송송카레,카레,7000원,02-553-0527,서울특별시 강남구 역삼로 207 1층,서울특별시 강남구 송송카레,3.8
한식_일반,전주곰탕,소머리국밥,10000원,02-2249-3399,"서울특별시 동대문구 답십리로51길 15-12, 12호 (답십리동)",서울특별시 동대문구 전주곰탕,4.2
한식_일반,용대박,순대국,7000원,02-718-8853,"서울특별시 용산구 원효로83길 13-5 101호, 102호",서울특별시 용산구 용대박,0.0
이미용업,미가헤어,커트,10000원,02-423-1334,서울특별시 송파구 올림픽로 12길 58 1층,서울특별시 송파구 미가헤어,0.0
한식_면류,국수집,칼국수,5000원,010-4738-8025,"서울특별시 금천구 금하로25길 18, 1층(시흥동)",서울특별시 금천구 국수집,4.9
기타서비스업,연스튜디오,"여권, 증명사진",10000원,02-802-0286,"서울특별시 금천구 시흥대로 190, 1층",서울특별시 금천구 연스튜디오,2.8
세탁업,현대세탁소,양복세탁료,7000원,02-407-4877,서울특별시 송파구 가락동 31-4 1층,서울특별시 송파구 현대세탁소,0.0
이미용업,헤어필,커트,10000원,02-443-7906,서울특별시 송파구 성내천로30길 16-1,서울특별시 송파구 헤어필,0.0
한식_일반,따뜻한 밥상,김치찌개,3000원,0507-1384-6330,"서울특별시 송파구 마천로 41길 23-1, 1층",서울특별시 송파구 따뜻한 밥상,5.0
이미용업,나오반스헤어,커트,9000원,02-413-5566,서울특별시 송파구 백제고분로 48길 9 2층,서울특별시 송파구 나오반스헤어,별점 없음
한식_일반,정원식당,백반,8000원,02-539-1235,서울특별시 강남구 논현로 507 지하1층 2호,서울특별시 강남구 정원식당,0.0
한식_육류,강남불고기,생삼겹살(200g),15000원,02-552-6464,서울특별시 강남구 테헤란로 25길 20 210호,서울특별시 강남구 강남불고기,2.0
일식,섬마을일식,모듬초밥(10P),12000원,02-848-2199,"서울특별시 동작구 여의대방로 22, 지하1층 14호",서울특별시 동작구 섬마을일식,별점 없음
한식_육류,마포갈비,돼지갈비 (250g),16000원,02-3462-9955,서울특별시 강남구 남부순환로361길 6 1층,서울특별시 강남구 마포갈비,2.4
한식_일반,상미김밥,야채김밥,2500원,02-307-1140,서울특별시 은평구 응암로4길 18-26(응암동),서울특별시 은평구 상미김밥,5.0
한식_면류,장수칼국수와돈까스,칼국수,5000원,02-354-7676,서울특별시 은평구 통일로87길 6-11(갈현동),서울특별시 은평구 장수칼국수와돈까스,4.3
한식_면류,국가대표칼국수,칼국수,5000원,02-6956-1518,서울특별시 은평구 연서로6길 22(역촌동),서울특별시 은평구 국가대표칼국수,0.0
한식_일반,돈꾹,돈까스,7000원,02-383-6110,서울특별시 은평구 진흥로1길 8(역촌동),서울특별시 은평구 돈꾹,5.0
한식_일반,감쪽같이,뼈해장국,8000원,02-859-1616,"서울특별시 관악구 조원로16길 33, 101호(신림동)",서울특별시 관악구 감쪽같이,3.7
한식_일반,진미정,백반,7000원,02-868-1206,서울특별시 관악구 남부순환로141길 14(신림동),서울특별시 관악구 진미정,3.5
이미용업,나인미용실,커트,12000원,02-333-7298,서울특별시 마포구 월드컵로32길 9,서울특별시 마포구 나인미용실,0.0
한식_육류,천이오겹살,"오겹살,삼겹살(150g)",10000원,02-325-2929,서울특별시 마포구 양화로 7길 12,서울특별시 마포구 천이오겹살,3.6
한식_일반,청년밥상문간 이화여자대학교점,김치찌개,3000원,02-313-6031,"서울특별시 서대문구 이화여대길 52-39, 지하1층",서울특별시 서대문구 청년밥상문간 이화여자대학교점,4.8
한식_일반,남원추어탕,추어탕,10000원,02-812-2047,"서울특별시 동작구 여의대방로 250, 지하1층 14호",서울특별시 동작구 남원추어탕,2.0
한식_일반,흑돈연가,점심백반,6000원,02-2234-7854,"서울특별시 중구 퇴계로88길 20,1층 (신당5동)",서울특별시 중구 흑돈연가,5.0
기타양식,신대방대박찹쌀꽈배기,꽈배기3개,2500원,02-848-0307,"서울특별시 동작구 신대방길 105, 1층",서울특별시 동작구 신대방대박찹쌀꽈배기,5.0
한식_일반,상도칼국수,백반,7000원,02-813-7500,"서울특별시 동작구 성대로 40, 1층",서울특별시 동작구 상도칼국수,4.0
한식_기타,이가떡방,떡(1팩),2500원,02-816-2388,서울특별시 동작구 국사봉1길 70,서울특별시 동작구 이가떡방,3.7
한식_일반,남원추어탕아구찜,추어탕,10000원,02-595-4271,서울특별시 동작구 사당로29길 1,서울특별시 동작구 남원추어탕아구찜,3.3
한식_면류,명동국수,잔치국수,5000원,02-813-0402,서울특별시 동작구 상도로41길 12,서울특별시 동작구 명동국수,4.6
한식_육류,큰손갈비,김치찌개,7000원,02-813-8081,서울특별시 동작구 장승배기로27길 7,서울특별시 동작구 큰손갈비,4.1
한식_일반,우리집 맛자랑,된장찌개,6000원,02-319-8939,서울특별시 중구 퇴계로20길 26(남산동2가),서울특별시 중구 우리집 맛자랑,5.0
이미용업,광희이용원,이발,10000원,02-2265-0605,서울특별시 중구 동호로34길 18(광희동1가),서울특별시 중구 광희이용원,0.0
한식_일반,돈우가식당,김치찌개,7000원,02-3789-1313,"서울특별시 중구 남대문로 25-17,1층(북창동)",서울특별시 중구 돈우가식당,4.0
한식_일반,코너집,된장찌개,7000원,02-2279-6266,"서울특별시 중구 퇴계로 336 ,1층101호(광희동2가,성진오피스텔)",서울특별시 중구 코너집,4.5
한식_일반,장수보리밥,보리밥,7000원,02-2252-2808,서울특별시 중구 퇴계로85길 12-4(황학동),서울특별시 중구 장수보리밥,3.6
한식_일반,진미식당,오징어볶음,9000원,02-703-6842,서울특별시 용산구 백범로 90길 46,서울특별시 용산구 진미식당,4.1
이미용업,채미 미용실,커트,10000원,02-2234-8339,서울특별시 중구 다산로 101(다산동),서울특별시 중구 채미 미용실,0.0
중식,유가,짜장면,6000원,02-3789-9688,"서울특별시 중구 퇴계로12길 68,1층(회현동1가)",서울특별시 중구 유가,4.3
한식_일반,광희식당,된장찌개,7000원,02-2265-1555,서울특별시 중구 장충단로 212-2(광희동2가),서울특별시 중구 광희식당,4.0
한식_일반,영자씨우동김밥,김치찌개,6000원,02-2272-9791,서울특별시 중구 마른내로 15-1(저동2가),서울특별시 중구 영자씨우동김밥,3.0
세탁업,일광사,드라이크리닝(양복),10000원,02-2238-6492,서울특별시 중구 다산로33다길 29(신당동),서울특별시 중구 일광사,0.0
한식_일반,형제정육식당,제육볶음,6000원,02-2235-9902,"서울특별시 중구 다산로40길 56,1층(신당동)",서울특별시 중구 형제정육식당,3.8
한식_일반,명가추어탕보리밥,추어탕,8000원,02-916-4443,서울특별시 성북구 오패산로 6-9,서울특별시 성북구 명가추어탕보리밥,4.8
한식_면류,원준식당,물냉면,6500원,02-915-0820,서울특별시 성북구 장위로38길 67,서울특별시 성북구 원준식당,0.0
한식_육류,마포갈비,돼지갈비(300g),15000원,02-925-1964,서울특별시 성북구 보문로40길 1,서울특별시 성북구 마포갈비,0.0
양식,도이칠란드 박,잠봉뵈르샌드위치,8900원,0507-1335-4532,"서울특별시 성북구 솔샘로6길 30-15, 1층",서울특별시 성북구 도이칠란드 박,별점 없음
한식_일반,청년밥상 문간,김치찌개,3000원,02-741-6031,"서울특별시 성북구 보국문로11길 18-2, 2층",서울특별시 성북구 청년밥상 문간,4.9
일식,사루카메,사와칵테일,4000원,010-8382-8933,"서울특별시 마포구 연남로 15, 1층",서울특별시 마포구 사루카메,별점 없음
한식_육류,먹깨비하우스,생삼겹살(800g),50000원,02-779-1518,서울특별시 용산구 소월로20길 72,서울특별시 용산구 먹깨비하우스,5.0
이미용업,쿨맨헤어,커트,10000원,02-308-7161,서울특별시 은평구 서오릉로 79(역촌동),서울특별시 은평구 쿨맨헤어,0.0
한식_면류,역촌동 멸치국수,멸치국수,4500원,02-356-5903,서울특별시 은평구 역말로 24(역촌동),서울특별시 은평구 역촌동 멸치국수,3.7
한식_육류,솥뚜껑,삼겹살,7000원,02-354-9282,서울특별시 은평구 연서로29길 11(갈현동),서울특별시 은평구 솥뚜껑,1.9
한식_일반,양구손두부,두부(보쌈)정식,12000원,02-353-7185,서울특별시 은평구 통일로83길 5-21(갈현동),서울특별시 은평구 양구손두부,4.3
한식_일반,행복밥상,청국장,7000원,070-7524-5506,서울특별시 은평구 갈현로 302-7(갈현동),서울특별시 은평구 행복밥상,5.0
한식_일반,우경촌,게장백반(점심),6000원,02-382-1236,서울특별시 은평구 통일로78길 4-4(불광동),서울특별시 은평구 우경촌,3.3
한식_면류,멸치국수,멸치국수,6000원,02-359-8988,"서울특별시 은평구 은평로 119, 2층(응암동)",서울특별시 은평구 멸치국수,4.0
일식,OK스시,모듬초밥,7000원,02-389-9888,"서울특별시 은평구 응암로4길 22, 102호(응암동)",서울특별시 은평구 OK스시,4.6
한식_면류,시장냉면,물냉면,6000원,02-387-1434,서울특별시 은평구 응암로22길 5-17(응암동),서울특별시 은평구 시장냉면,3.6
한식_일반,전주집,김치찌개백반,6000원,02-716-4872,"서울특별시 마포구 큰우물로 75, B1층",서울특별시 마포구 전주집,3.0
한식_면류,엄마가,쫄면,5500원,010-2991-2634,"서울특별시 관악구 신림로 280, 1층(신림동)",서울특별시 관악구 엄마가,5.0
이미용업,동일이용원,커트,12000원,02-333-0771,서울특별시 마포구 성미산로 1길 30,서울특별시 마포구 동일이용원,5.0
이미용업,은경미용실,커트,10000원,02-334-6262,서울특별시 마포구 월드컵로 28길 6,서울특별시 마포구 은경미용실,0.0
이미용업,태양미용실,커트,10000원,02-375-3912,서울특별시 마포구 월드컵북로 207,서울특별시 마포구 태양미용실,0.0
기타서비스업,조은칼라,촬영료,15000원,02-375-7755,서울특별시 마포구 월드컵북로 230,서울특별시 마포구 조은칼라,0.0
한식_육류,미테리언육식주의자,와규꽃등심(150g),23000원,02-566-2238,서울특별시 강남구 역삼로8길 5,서울특별시 강남구 미테리언육식주의자,4.1
한식_일반,만나식당,백반,5000원,02-451-8886,서울특별시 강남구 개포로 109길 5 106호,서울특별시 강남구 만나식당,5.0
일식,돈바치,우동,5000원,070-7778-8300,서울특별시 강남구 개포로 250 103호,서울특별시 강남구 돈바치,5.0
