업종,업소명,주요품목,가격,연락처,주소,keyword,평점
이미용업,아연미용실,커트,10000원,010-2529-3461,경상북도 포항시 남구 상도로54번길 10,경상북도 남구 아연미용실,5.0
기타양식,마실카페,아메리카노(HOT),2500원,010-4803-6529,경상북도 포항시 남구 동해면 일월로81번길 9,경상북도 남구 마실카페,5.0
이미용업,혜진헤어,성인커트,12000원,010-6663-2205,"경상북도 포항시 북구 삼호로 414-1, 나동 106호",경상북도 북구 혜진헤어,0.0
한식_일반,김천식당,추어탕,8000원,010-9585-6706,"경상북도 포항시 남구 오천읍 장기로1690번길 5, 다동 9호",경상북도 남구 김천식당,2.6
한식_면류,수연면가,냉면,8000원,291-8825,경상북도 포항시 남구 오천읍 장기로 1684,경상북도 남구 수연면가,
한식_일반,시장식당,추어탕,8000원,010-3524-2652,"경상북도 포항시 남구 오천읍 장기로1690번길 5, 가동 16호",경상북도 남구 시장식당,0.0
이미용업,맨투맨미용실,남성커트,10000원,010-7580-3340,경상북도 포항시 남구 오천읍 철강로 722-1,경상북도 남구 맨투맨미용실,0.0
이미용업,김한헤어,성인남자컷,12000원,010-4707-5311,경상북도 포항시 남구 오천읍 남원로 85-7,경상북도 남구 김한헤어,별점 없음
한식_면류,팔복면가,잔치국수,500원,010-5028-2458,경상북도 포항시 남구 오천읍 정몽주로669번길 6-3,경상북도 남구 팔복면가,0.0
한식_면류,그린손칼국수,손칼국수,3000원,010-2864-8635,"경상북도 포항시 남구 오천읍 장기로1690번길 7-1, 1층",경상북도 남구 그린손칼국수,5.0
기타양식,루머팡,아메리카노(HOT),2000원,010-3816-1929,"경상북도 포항시 남구 오천읍 장기로1690번길 5, 다동 5호",경상북도 남구 루머팡,0.0
이미용업,멋진남자,커트,10000원,010-3284-0446,경상북도 포항시 남구 오천읍 문덕로53번길 7,경상북도 남구 멋진남자,0.0
이미용업,향기네일,손젤네일,30000원,010-4456-8818,"경상북도 포항시 남구 오천읍 문덕로53번길 11, 1층",경상북도 남구 향기네일,0.0
이미용업,포맨남성컷,커트,8000원,010-9927-8886,경상북도 포항시 북구 삼호로 388,경상북도 북구 포맨남성컷,0.0
이미용업,죽도이용소,성인조발,12000원,010-5859-0281,경상북도 포항시 북구 죽도시장3길 3-14,경상북도 북구 죽도이용소,0.0
이미용업,큐사랑천연염색,커트,5000원,010-9473-9441,"경상북도 포항시 북구 양덕로 68, 110호",경상북도 북구 큐사랑천연염색,0.0
이미용업,엑스맨남성커트,남성커트,5000원,010-2888-5512,경상북도 포항시 북구 장량로263번길 45,경상북도 북구 엑스맨남성커트,0.0
이미용업,보스남성컷,성인남자컷,10000원,010-8750-7150,경상북도 포항시 북구 장량로32번길 40-4,경상북도 북구 보스남성컷,0.0
이미용업,태후사랑,염색,20000원,010-6307-4724,"경상북도 포항시 북구 우창로 2, 111호",경상북도 북구 태후사랑,0.0
한식_육류,태백가든,돼지갈비,9000원,010-2725-1408,경상북도 포항시 북구 아치로 50-8,경상북도 북구 태백가든,0.0
이미용업,루시헤어,성인여자컷,13000원,010-8507-7060,경상북도 포항시 북구 두호로 19-16,경상북도 북구 루시헤어,0.0
한식_육류,대왕갈비,한우갈비살,22000원,010-8839-0089,경상북도 포항시 북구 학전로 69,경상북도 북구 대왕갈비,3.7
기타양식,커피하루,아메리카노,2500원,010-2632-7954,경상북도 포항시 북구 새천년대로571번길 5,경상북도 북구 커피하루,0.0
이미용업,임춘화미용실,펌,35000원,010-4459-0449,경상북도 포항시 북구 죽도시장5길 9-4,경상북도 북구 임춘화미용실,별점 없음
이미용업,이화연헤어,커트,12000원,010-9919-4233,경상북도 포항시 북구 죽도시장3길 8-5,경상북도 북구 이화연헤어,0.0
이미용업,물보라,드라이,7000원,010-3618-6983,경상북도 포항시 북구 죽도시장5길 3-4,경상북도 북구 물보라,0.0
한식_일반,윤아분식,잔치국수,4000원,010-3834-4663,경상북도 포항시 북구 삼호로47번길 24,경상북도 북구 윤아분식,0.0
한식_일반,나주식당,정식,8000원,010-4616-8446,경상북도 포항시 북구 양학로32번길 9-1,경상북도 북구 나주식당,5.0
이미용업,챔빗,커트,13000원,010-4874-3643,"경상북도 포항시 북구 양학로 136, 101호",경상북도 북구 챔빗,별점 없음
이미용업,아르떼헤어컷,성인여자컷,10000원,010-7131-5945,경상북도 포항시 북구 양학로32번길 9-2,경상북도 북구 아르떼헤어컷,0.0
이미용업,창성이용소,성인조발,10000원,010-8530-1576,경상북도 포항시 북구 양학로32번길 1,경상북도 북구 창성이용소,0.0
기타양식,아워데이즈,아메리카노,2800원,010-3521-6782,경상북도 포항시 북구 양학로32번길 14-6,경상북도 북구 아워데이즈,0.0
이미용업,살롱드민,커트,10000원,010-9424-1395,경상북도 포항시 북구 양학로34번길 15-13,경상북도 북구 살롱드민,0.0
이미용업,이채영커팅클럽,여성 커트,8000원,010-7504-3888,경상북도 포항시 북구 양학로34번길 19,경상북도 북구 이채영커팅클럽,0.0
기타양식,심플커피,아메리카노,2500원,010-4248-0465,경상북도 포항시 북구 양학로9번길 28,경상북도 북구 심플커피,2.0
기타양식,발렌틴,아메리카노,3000원,010-2313-0465,경상북도 포항시 북구 양학로9번길 25,경상북도 북구 발렌틴,0.0
기타양식,작은사치,아메리카노,2000원,010-3359-8855,"경상북도 포항시 북구 대신로 21, 1층",경상북도 북구 작은사치,5.0
한식_일반,신포항해장국,뼈해장국,8000원,010-2736-7778,경상북도 포항시 북구 서동로 94,경상북도 북구 신포항해장국,3.5
한식_육류,신동화식육식당,삼겹살,10000원,054-634-4621,경상북도 영주시 중앙로 80번길 26-4,경상북도 중앙로 신동화식육식당,별점 없음
한식_일반,해동회수산,물회,15000원,010-5400-4881,경상북도 포항시 북구 대신로26번길 12,경상북도 북구 해동회수산,3.3
한식_육류,최고집,소고기국밥,9000원,010-6766-2686,경상북도 포항시 북구 죽장면 새마을로 3597,경상북도 북구 최고집,0.0
한식_일반,강산식당,칼국수,6000원,010-8680-4446,"경상북도 포항시 북구 죽장면 새마을로 3619, 1층",경상북도 북구 강산식당,0.0
한식_일반,진미밥상,소고기찌개,10000원,247-6553,경상북도 포항시 북구 죽장면 새마을로3575번길 37-2,경상북도 북구 진미밥상,0.0
한식_일반,산촌식육식당,생삼겹(400g),28000원,010-4769-0232,경상북도 포항시 북구 죽장면 새마을로 3599번길 8,경상북도 북구 산촌식육식당,0.0
숙박업,방파제민박,"민박(1박,7~8인)",150000원,010-6577-6293,경상북도 포항시 북구 청하면 해안로1918번길 89,경상북도 북구 방파제민박,별점 없음
한식_면류,맛나멸치칼국수,칼국수,5000원,010-7232-8063,경상북도 포항시 북구 흥해읍 달전로5번길 8,경상북도 북구 맛나멸치칼국수,4.5
한식_일반,흥해국밥,돼지국밥,7000원,010-5687-0794,경상북도 포항시 북구 흥해읍 중성로 57-16,경상북도 북구 흥해국밥,5.0
이미용업,법전이용원,커트,12000원,010-3072-4530,경상북도 봉화군 법전면 법전로 81,경상북도 법전면 법전이용원,0.0
한식_일반,문화숯불마트,정식,8000원,054-673-4906,경상북도 봉화군 봉화읍 내성로1길 64-4,경상북도 봉화읍 문화숯불마트,별점 없음
한식_일반,웃무리식당,보리밥정식,5000원,010-3548-6466,경상북도 영주시 번영로123-10 공설시장 22호,경상북도 번영로123-10 웃무리식당,5.0
한식_일반,큰골,능이오리백숙,65000원,054-932-5530,경상북도 성주군 용암면 운용로 1464,경상북도 용암면 큰골,5.0
일식,골목집,소머리곰탕,12000원,010-7668-9391,경상북도 울릉군 북면 천부1길 13-5,경상북도 북면 골목집,5.0
일식,이사부초밥,초밥정식,15000원,054-791-4771,경상북도 울릉군 울릉읍 도동길 153,경상북도 울릉읍 이사부초밥,4.9
한식_육류,삼3오5족발,왕족발小,25000원,054-976-3350,경상북도 칠곡군 왜관읍 평장1길 55,경상북도 왜관읍 삼3오5족발,4.8
한식_분식,에덴분식,김밥,2500원,054-972-5913,경상북도 칠곡군 왜관읍 석전로 71,경상북도 왜관읍 에덴분식,0.0
목욕업,서울목욕탕,목욕,6000원,054-672-3030,경상북도 봉화군 춘양면 의양로 27,경상북도 춘양면 서울목욕탕,0.0
한식_일반,춘추관매운탕,메기매운탕,27000원,054-672-7666,경상북도 봉화군 춘양면 의양로4길 11-2,경상북도 춘양면 춘추관매운탕,5.0
한식_일반,일미식당,정식,8000원,054-673-8787,경상북도 봉화군 봉화읍 봉화로 1161-5,경상북도 봉화읍 일미식당,4.8
일식,청송 회 대게,모듬 회(소),70000원,054-733-6690,경상북도 영덕군 강구면 영덕대게로 556,경상북도 강구면 청송 회 대게,5.0
한식_일반,그집에오리,오리한방양념불고기(1kg),45000원,054-733-5900,경상북도 영덕군 영덕읍 도매길 12-22,경상북도 영덕읍 그집에오리,5.0
한식_일반,옛맛그대로고향식당,정식,7000원,054-931-2783,경상북도 성주군 용암면 운용로 1030,경상북도 용암면 옛맛그대로고향식당,0.0
한식_일반,할매묵집,촌두부,6000원,054-932-5173,경상북도 성주군 금수면 성주로 1598,경상북도 금수면 할매묵집,3.4
한식_일반,삼태기식당,보리밥정식,5000원,054-781-0101,경상북도 울진군 울진읍 읍내1길 16-12,경상북도 울진읍 삼태기식당,0.0
일식,바다수산회,모듬회,30000원,054-956-9632,경상북도 고령군 다산면 상곡1길8,경상북도 다산면 바다수산회,0.0
한식_일반,시골뚝배기,뼈해장국,6000원,054-956-0900,경상북도 고령군 대가야읍 일량로 25,경상북도 대가야읍 시골뚝배기,3.0
한식_일반,곳간애,정식,8000원,010-4444-3641,경상북도 포항시 북구 천마로46번길 12-28. 1층,경상북도 북구 곳간애,0.0
이미용업,에덴헤어,일반펌,25000원,010-2599-2748,경상북도 포항시 북구 죽도로16번길 14,경상북도 북구 에덴헤어,1.0
한식_일반,김서영웰빙보리밥,보리밥정식,6000원,010-3339-5178,경상북도 영주시 중앙로80번길 33-16,경상북도 중앙로80번길 김서영웰빙보리밥,별점 없음
한식_일반,두부명가,된장찌개,5000원,010-4523-2564,"경상북도 영주시 대학로261번길 36, 101호",경상북도 대학로261번길 두부명가,5.0
이미용업,젠틀맨,남성 커트,8000원,231-3345,"경상북도 포항시 북구 장량중앙로100번길 1, 102호",경상북도 북구 젠틀맨,0.0
한식_일반,열무비빔밥,비빔밥,7000원,282-4060,경상북도 포항시 북구 중흥로309번길 4,경상북도 북구 열무비빔밥,2.5
이미용업,새길미용실,커트,8000원,277-9042,경상북도 포항시 북구 양학천로 35-14,경상북도 북구 새길미용실,0.0
이미용업,포라미용실,컷(남),7000원,243-8836,경상북도 포항시 북구 죽도로28번길 54,경상북도 북구 포라미용실,0.0
기타서비스업,가가소(GAGASO),아메리카노,2000원,010-9175-9174,경상북도 안동시 경동로 935 (용상동),경상북도 경동로 가가소(GAGASO),5.0
한식_일반,잔치국시,잔치국수,4000원,054-733-5510,경상북도 영덕군 영덕읍 남석길 40,경상북도 영덕읍 잔치국시,5.0
한식_육류,백민스토리,족발(소),23000원,054-442-1231,경상북도 구미시 봉곡남로 14길 5-4(봉곡동),경상북도 봉곡남로 백민스토리,0.0
한식_일반,원조왜관굴뚝배기,콩나물해장국,6000원,054-975-8864,"경상북도 칠곡군 왜관읍 군청1길 104, 1층",경상북도 왜관읍 원조왜관굴뚝배기,0.0
한식_일반,진땡이국밥,돼지국밥,7500원,054-973-6897,"경상북도 칠곡군 왜관읍 시장1길 3, 1층",경상북도 왜관읍 진땡이국밥,4.3
한식_육류,거정숯불갈비,돼지갈비(200g),6000원,054-972-7882,경상북도 칠곡군 왜관읍 군청4길 24,경상북도 왜관읍 거정숯불갈비,4.0
세탁업,동아세탁소,양복드라이,7000원,054-541-2518,경상북도 상주시 함창읍 구향리 168-13,경상북도 함창읍 동아세탁소,1.0
이미용업,아로마미용실,커트,5000원,054-534-5038,경상북도 상주시 화서면 신봉리 170-28,경상북도 화서면 아로마미용실,별점 없음
이미용업,조아랑 미용실,커트,8000원,054-541-3676,경상북도 상주시 함창읍 가야로 14,경상북도 함창읍 조아랑 미용실,0.0
한식_육류,장춘왕족집,족발(소),25000원,054-535-4472,경상북도 상주시 서성로 49,경상북도 서성로 장춘왕족집,0.0
한식_일반,황태뚝배기,황태해장국,6000원,054-535-6082,경상북도 상주시 문무1길 40-21,경상북도 문무1길 황태뚝배기,0.0
이미용업,뉴현대미용실,커트,5000원,241-5678,경상북도 포항시 북구 새마을로 2,경상북도 북구 뉴현대미용실,0.0
목욕업,야성목욕탕,목욕료(성인),6000원,054-733-6220,경상북도 영덕군 영덕읍 남석2길 7,경상북도 영덕읍 야성목욕탕,0.0
이미용업,엘라미용실,성인커트,7000원,232-1833,경상북도 포항시 북구 삼호로 461-1,경상북도 북구 엘라미용실,5.0
한식_육류,광명식육식당,정식,7000원,054-455-2080,경상북도 구미시 화신로 8길 14-8(광평동),경상북도 화신로 광명식육식당,0.0
기타서비스업,카페데미르,아메리카노,2000원,070-8200-8886,경상북도 구미시 인동24길 17(진평동),경상북도 인동24길 카페데미르,0.0
중식,성빈각,자장면,4000원,054-458-6625,경상북도 구미시 선산대로 79(지산동),경상북도 선산대로 성빈각,0.0
이미용업,케이20000헤어샵,여성커트,12000원,054-600-3839,경상북도 구미시 산동읍 산호대로41길 16,경상북도 산동읍 케이20000헤어샵,5.0
중식,일품대반점,자장면,5000원,054-451-9288,경상북도 구미시 형곡서로 39(형곡동),경상북도 형곡서로 일품대반점,5.0
이미용업,생생헤어,여자 커트,13000원,010-4543-5741,경상북도 포항시 남구 대이로46번길15-7,경상북도 남구 생생헤어,0.0
이미용업,멋진남자들,성인커트,9000원,231-0246,경상북도 포항시 북구 장량중앙로46번길 1,경상북도 북구 멋진남자들,3.0
이미용업,그린빌미용실,남자 커트,10000원,274-0450,경상북도 포항시 남구 대이로 138,경상북도 남구 그린빌미용실,0.0
이미용업,맨컷팅클럽,남자 커트,10000원,273-5349,경상북도 포항시 남구 대이로 101,경상북도 남구 맨컷팅클럽,0.0
이미용업,젠틀맨남성컷,남성커트,9000원,278-3997,경상북도 포항시 남구 효성로 52,경상북도 남구 젠틀맨남성컷,0.0
한식_일반,부포돼지국밥,돼지국밥,8500원,291-9845,경상북도 포항시 남구 오천읍 해병로347번길 34,경상북도 남구 부포돼지국밥,1.7
한식_면류,장터국수,칼국수,5000원,292-2648,경상북도 포항시 남구 오천읍 장기로 1690번길 16,경상북도 남구 장터국수,0.0
이미용업,남자머리,커트,10000원,070-8101-8102,경상북도 포항시 북구 우창로 20,경상북도 북구 남자머리,0.0
이미용업,굿맨,커트,9000원,010-2878-9898,"경상북도 포항시 북구 아치로 57, 상가동101호 (우현동,화성아파트)",경상북도 북구 굿맨,2.8
세탁업,대명세탁소,와이셔츠 세탁,2500원,275-9579,경상북도 포항시 북구 중흥로213번길 18-1,경상북도 북구 대명세탁소,0.0
이미용업,경희미용실,커트,5000원,010-4670-7271,"경상북도 포항시 북구 서동로47번길 25-4,1층(덕수동)",경상북도 북구 경희미용실,0.0
한식_일반,초원밀면 돼지국밥,밀면,5000원,262-3450,경상북도 포항시 북구 흥해읍 중성로 52번길 15-1,경상북도 북구 초원밀면 돼지국밥,5.0
세탁업,닥터크리닝,상의,4000원,249-4519,경상북도 포항시 북구 삼호로253번길 14-1,경상북도 북구 닥터크리닝,0.0
이미용업,최정미헤어타운,남성 커트,8000원,232-2944,경상북도 포항시 남구 송림로 101,경상북도 남구 최정미헤어타운,0.0
이미용업,백남희미용실,커트,7000원,283-2407,경상북도 포항시 남구 운하로 48번길 12,경상북도 남구 백남희미용실,0.0
이미용업,소망미용실,커트,8000원,010-2707-1829,경상북도 포항시 남구 상공로6번길 45,경상북도 남구 소망미용실,5.0
목욕업,평화목욕탕,성인,5000원,291-4062,경상북도 포항시 남구 오천읍 해병로 307번길 31,경상북도 남구 평화목욕탕,0.0
한식_육류,제주대패,제주흑돼지(1인분),15000원,292-7233,경상북도 포항시 남구 오천읍 문덕로 22,경상북도 남구 제주대패,2.0
기타양식,예그랑,아메리카노,3000원,010-8596-6051,경상북도 의성군 금성면 수정사길 19,경상북도 금성면 예그랑,5.0
이미용업,예원미용실,여성커트,6000원,010-7171-7058,경상북도 포항시 남구 연일읍 중명길 78-6,경상북도 남구 예원미용실,0.0
한식_일반,음식마을왕갈비찜,돼지갈비,8000원,054-371-0960,경상북도 청도군 운문면 청려로 4699,경상북도 운문면 음식마을왕갈비찜,0.0
한식_일반,김가네구가네,닭계장,7000원,054-373-5115,경상북도 청도군 청도읍 고수서3길 6-8,경상북도 청도읍 김가네구가네,0.0
한식_면류,옹심이칼국수,손칼국수,6000원,292-8491,경상북도 포항시 남구 오천읍 해병로241번길 11,경상북도 남구 옹심이칼국수,2.5
한식_일반,햄버거분식,김치찌개,7000원,054-634-2367,경상북도 영주시 목민로67번길 17,경상북도 목민로67번길 햄버거분식,0.0
한식_일반,사랑가,설렁탕,8000원,054-638-5170,경상북도 영주시 대동로13번길 30,경상북도 대동로13번길 사랑가,4.8
한식_일반,상희네아구찜,아구찜,20000원,054-638-2149,경상북도 영주시 꽃동산로40번길 8,경상북도 꽃동산로40번길 상희네아구찜,4.0
한식_일반,만복회식당,보리밥정식,5000원,010-4124-9388,경상북도 영주시 중앙로 80번길 26-3,경상북도 중앙로 만복회식당,별점 없음
한식_일반,안정봉암순두부,청국장,8000원,054-634-6326,경상북도 영주시 안정면 용주로1207번길 25,경상북도 안정면 안정봉암순두부,별점 없음
기타서비스업,엘리트스터디카페,1일 이용료,7000원,010-3345-3013,경상북도 경산시 원효로 144,경상북도 원효로 엘리트스터디카페,0.0
중식,마이따친친,자장면,4500원,053-813-7707,경상북도 경산시 박물관로 7길 14,경상북도 박물관로 마이따친친,별점 없음
한식_육류,언덕숯불,한우불고기,15000원,054-653-2828,경상북도 예천군 예천읍 충효로 512-5,경상북도 예천읍 언덕숯불,0.0
숙박업,세운호텔,숙박,50000원,054-791-2171,경상북도 울릉군 울릉읍 도동2길 77-6,경상북도 울릉읍 세운호텔,별점 없음
기타서비스업,따미,아메리카노,3000원,054-791-1907,경상북도 울릉군 울릉읍 봉래길 6-5,경상북도 울릉읍 따미,0.0
중식,봄내반점,탕수육,15000원,054-335-2139,경상북도 영천시 중앙동3길 27,경상북도 중앙동3길 봄내반점,4.0
한식_일반,삼부식당,보리밥,6000원,054-774-0568,경상북도 경주시 봉황로 51번길 14,경상북도 봉황로 삼부식당,3.3
기타양식,카페드립,아메리카노,2500원,054-748-0801,"경상북도 경주시 초당길55번길6, 108호","경상북도 초당길55번길6, 카페드립",5.0
중식,미소짜장,짜장면,4000원,054-777-1231,경상북도 경주시 동성로 63-10,경상북도 동성로 미소짜장,3.6
한식_일반,대가순두부,순두부찌개,8000원,054-933-9475,경상북도 성주군 대가면 참별로 2361-7,경상북도 대가면 대가순두부,0.0
한식_일반,대흥식당,비빔밥,4000원,054-535-7795,경상북도 상주시 서성로 19-1(서성동),경상북도 서성로 대흥식당,0.0
세탁업,법상세탁소,"드라이 양복(상,하)",8000원,054-821-2344,경상북도 안동시 법상길 22(법상동),경상북도 법상길 법상세탁소,0.0
한식_육류,까치솥단지 숯불촌,돼지갈비,4500원,054-857-0586,경상북도 안동시 중앙로 55(동부동),경상북도 중앙로 까치솥단지 숯불촌,4.6
한식_일반,미니만두,고기만두,3500원,054-761-1466,경상북도 경주시 안강읍 비화동길 24-1,경상북도 안강읍 미니만두,5.0
기타양식,커피메카,아메리카노,1500원,054-932-8228,"경상북도 성주군 성주읍 시장길 43-1, 104동 101호",경상북도 성주읍 커피메카,0.0
한식_일반,다미한식,된장찌개,7000원,054-431-9090,경상북도 김천시 부곡맛고을2길 51-7(부곡동),경상북도 부곡맛고을2길 다미한식,0.0
한식_육류,전선야곡,한우 차돌박이(140g),19000원,054-432-4425,경상북도 김천시 부곡시장1길 14(부곡동),경상북도 부곡시장1길 전선야곡,2.5
이미용업,에덴미용실,컷트,6000원,054-635-8355,경상북도 영주시 목민로 68번길 8,경상북도 목민로 에덴미용실,0.0
한식_일반,밀양돼지국밥,돼지국밥,7000원,010-8850-2116,경상북도 영주시 대동로 155-1,경상북도 대동로 밀양돼지국밥,5.0
세탁업,전국빨래자랑,운동화세탁,4000원,054-634-7990,경상북도 영주시 대학로 204번길 20,경상북도 대학로 전국빨래자랑,5.0
세탁업,택지조은세탁소,신사복,7000원,054-635-2359,경상북도 영주시 대학로240번길 15-13,경상북도 대학로240번길 택지조은세탁소,0.0
세탁업,소망프리미엄크리닝,신사복,7000원,010-6669-6211,경상북도 영주시 서원로 221-10,경상북도 서원로 소망프리미엄크리닝,0.0
이미용업,머리사랑,컷트(초),8000원,054-337-1336,경상북도 영천시 중앙동1길 105,경상북도 중앙동1길 머리사랑,0.0
한식_면류,국수랑밥이랑,비빔밥,7000원,054-335-4540,경상북도 영천시 역전로 53-1,경상북도 역전로 국수랑밥이랑,0.0
기타양식,금탑베이커리,단팥빵,1000원,054-333-4753,"경상북도 영천시 충효로 97(문외동, 무궁화타운 상가 10호)",경상북도 충효로 금탑베이커리,0.0
한식_육류,안동한우,곰탕,8000원,054-933-7770,"경상북도 성주군 성주읍 성주읍4길 45, 1층",경상북도 성주읍 안동한우,0.0
한식_일반,치킨도령,치킨(매장방문),17000원,054-636-9299,경상북도 영주시 가흥로 345-2,경상북도 가흥로 치킨도령,5.0
세탁업,만경세탁소,"드라이 양복(상,하)",7000원,054-853-7736,경상북도 안동시 경동로 584-2(옥야동),경상북도 경동로 만경세탁소,0.0
한식_면류,무주무손국수,손국수,8000원,054-823-2563,경상북도 안동시 무주무4길 29-10(수하동),경상북도 무주무4길 무주무손국수,4.3
한식_일반,보리밀식당,보리밥,5000원,054-841-5233,경상북도 안동시 목성교길 9(목성동),경상북도 목성교길 보리밀식당,0.0
이미용업,착한이발소,이발,5000원,054-475-8383,"경상북도 구미시 홍안로1길 4, D동 105호(옥계동)",경상북도 홍안로1길 착한이발소,별점 없음
한식_육류,먹빵,생삼겹(150g),8900원,054-433-3332,경상북도 김천시 신음새동네2길 33(신음동),경상북도 신음새동네2길 먹빵,5.0
한식_일반,단촌한우암소식당,소불고기(150g),10000원,054-834-8334,경상북도 의성군 단촌면 장터길 35-7,경상북도 단촌면 단촌한우암소식당,5.0
한식_일반,쉼터민물매운탕,약선산채비빔밥,10000원,054-673-2969,경상북도 봉화군 명호면 광석길 28-1,경상북도 명호면 쉼터민물매운탕,4.9
한식_면류,올레길국수,잔치국수,6000원,054-458-0611,경상북도 구미시 산책길 33-2(원평동),경상북도 산책길 올레길국수,5.0
한식_일반,아까먹고 또먹고,청국장,5000원,054-461-0995,경상북도 구미시 임은길 14(임은동),경상북도 임은길 아까먹고 또먹고,5.0
한식_일반,양산박,콩나물비빔밥,7000원,054-633-5535,경상북도 영주시 시청로 32-1,경상북도 시청로 양산박,4.7
세탁업,팡팡빨래방,신사복,7000원,010-4175-6977,경상북도 영주시 번영로110번길 29,경상북도 번영로110번길 팡팡빨래방,0.0
중식,대도원,자장면,4000원,054-931-3487,경상북도 성주군 성주읍1길 7-15,경상북도 성주읍1길 대도원,5.0
세탁업,기능사세탁소,신사복,7000원,054-632-1390,경상북도 영주시 꽃동산로 8-5,경상북도 꽃동산로 기능사세탁소,0.0
이미용업,초원미용실,컷트,7000원,054-332-7770,경상북도 영천시 시장4길 12(완산동),경상북도 시장4길 초원미용실,0.0
이미용업,김종순 헤어샵,커트,7000원,054-749-1215,경상북도 경주시 황성로 15번길 10-1(황성동),경상북도 황성로 김종순 헤어샵,0.0
기타양식,바이림의 착한커피,아메리카노,2000원,054-748-9900,경상북도 경주시 백률로 19(동천동),경상북도 백률로 바이림의 착한커피,5.0
한식_육류,백산가든,삼겹살 (160g),12000원,054-430-2252,경상북도 김천시 지례면 장터길 82,경상북도 지례면 백산가든,4.8
이미용업,소래미용실,커트,5000원,054-854-2184,경상북도 안동시 경동로 601-6(옥야동),경상북도 경동로 소래미용실,별점 없음
한식_일반,엄마만두김밥,김밥,2500원,054-852-9392,경상북도 안동시 광석3길 3(광석동),경상북도 광석3길 엄마만두김밥,1.0
중식,맛우짜,짜장,5000원,054-857-7217,경상북도 안동시 대안로 174(남부동),경상북도 대안로 맛우짜,3.7
한식_일반,자갈마당,매운탕,11000원,054-672-5505,경상북도 봉화군 봉화읍 내성로4길 12-25,경상북도 봉화읍 자갈마당,0.0
한식_육류,가자한우물회,육회,10000원,054-652-9595,경상북도 예천군 예천읍 충효로 390-3,경상북도 예천읍 가자한우물회,3.0
한식_일반,참착한오리,오리,30000원,054-931-9202,경상북도 성주군 성주읍 성밖숲길 139-1,경상북도 성주읍 참착한오리,0.0
한식_육류,백번고기집,한우갈비,16800원,054-653-7800,경상북도 예천군 풍양면 상풍로 1445,경상북도 풍양면 백번고기집,4.6
한식_일반,일심식당,정식,7000원,054-535-0021,경상북도 상주시 성동로 13-15(성동동),경상북도 성동로 일심식당,0.0
한식_일반,미락식당,정식,7000원,054-532-5016,경상북도 상주시 낙동면 상촌1길 30,경상북도 낙동면 미락식당,0.0
한식_일반,분수대숯불갈비회관,된장찌개,6000원,054-632-5255,경상북도 영주시 번영로 173번길 15,경상북도 번영로 분수대숯불갈비회관,0.0
이미용업,외출준비헤어샵,커트,10000원,054-431-7533,"경상북도 김천시 시청6길 45,108-101(신음동, 우방상가)",경상북도 시청6길 외출준비헤어샵,0.0
한식_일반,미꾸리용되네,추어탕,6000원,054-431-3806,경상북도 김천시 모암길 102(모암동),경상북도 모암길 미꾸리용되네,0.0
한식_일반,할매국밥,콩나물해장국,6000원,054-781-2220,경상북도 울진군 죽변면 죽변중앙로 209,경상북도 죽변면 할매국밥,2.0
한식_일반,여울목분식,잔치국수,4000원,054-787-0793,경상북도 울진군 후포면 후포로38,경상북도 후포면 여울목분식,0.0
한식_일반,관동식육식당,돼지주물럭(200g),8000원,054-783-3855,경상북도 울진군 울진읍 읍내5길39,경상북도 울진읍 관동식육식당,1.0
한식_일반,영심이,라면세트,3500원,054-782-0737,경상북도 울진군 울진읍 읍내8길18-10,경상북도 울진읍 영심이,0.0
한식_일반,갈비와삼계탕,갈비탕,8000원,054-788-8259,경상북도 울진군 기성면 기성로637,경상북도 기성면 갈비와삼계탕,0.0
한식_육류,신라숯불,한우등심,12000원,054-655-8400,경상북도 예천군 예천읍 군청길 37,경상북도 예천읍 신라숯불,0.0
한식_일반,고령모듬추어탕,추어탕,9000원,054-954-3757,경상북도 고령군 대가야읍 장기터길 10-7,경상북도 대가야읍 고령모듬추어탕,5.0
한식_육류,오리와 삼겹살의 만남,우리밀칼국수,5000원,054-971-5454,경상북도 칠곡군 기산면 행정1길 46-31,경상북도 기산면 오리와 삼겹살의 만남,0.0
한식_육류,칠곡한우장터,한우설렁탕,9000원,054-974-3900,경상북도 칠곡군 약목면 칠곡대로 839,경상북도 약목면 칠곡한우장터,4.2
한식_일반,맑은물소리식당,백반정식,6000원,054-977-8323,경상북도 칠곡군 동명면 금암중앙길 71,경상북도 동명면 맑은물소리식당,5.0
한식_일반,산마루식당,오리백숙,50000원,054-932-5777,경상북도 성주군 수륜면 성주가야산로 110,경상북도 수륜면 산마루식당,4.6
한식_육류,별고을한우,등심,11000원,054-932-5555,경상북도 성주군 성주읍 참별로 2491-4,경상북도 성주읍 별고을한우,2.8
한식_일반,전나무식당,칼국수,6000원,054-932-3150,경상북도 성주군 수륜면 성주가야산로 116,경상북도 수륜면 전나무식당,4.7
이미용업,장미전원미용실,성인여자커트,5000원,054-931-1441,경상북도 성주군 월항면 선월로 352-13,경상북도 월항면 장미전원미용실,0.0
세탁업,화이트세탁,신사복,10000원,054-933-3581,경상북도 성주군 성주읍 성산5길 10-6,경상북도 성주읍 화이트세탁,0.0
